id,features
1279,"[0.610410749912262, 0.287722647190094, 0.19013869762420654, 0.3573858141899109, -0.16881325840950012, -0.7199265956878662, 0.3269003629684448, 0.7448529005050659, 0.24511167407035828, -0.9452452659606934]"
1289,"[0.4813614785671234, 0.363522469997406, -0.2964695990085602, 0.42489930987358093, -0.07017597556114197, -0.13844913244247437, -0.4055083394050598, 0.7734270095825195, 0.8872638940811157, -1.1114860773086548]"
1299,"[0.3182150721549988, 0.5725818872451782, 0.0407118946313858, 0.02888687141239643, 0.3368120789527893, -0.39233022928237915, -0.3851909041404724, 0.7313699722290039, 0.25509870052337646, -0.9035752415657043]"
1329,"[1.203879952430725, -0.0013979681534692645, 1.149429440498352, 0.6779494285583496, -2.368447780609131, -0.09412288665771484, -1.2004767656326294, 0.3530226945877075, -0.0810294821858406, -0.614512026309967]"
1339,"[0.9287239909172058, 0.044807806611061096, -0.02741621993482113, -0.1633891463279724, -0.14099422097206116, -0.31118544936180115, -0.7889970541000366, 0.08966239541769028, 0.07656854391098022, -0.7484803199768066]"
1349,"[-1.2533451318740845, 1.8711055517196655, -0.5633400082588196, -0.05905666947364807, -0.395161509513855, 0.3325687348842621, -0.632305383682251, 0.2608792185783386, 2.3329105377197266, -1.4353646039962769]"
1359,"[0.44173192977905273, -0.0011235446436330676, 0.09438581019639969, -0.9393078684806824, -0.15807349979877472, 0.2897089421749115, -0.2989509403705597, 0.5300952792167664, 0.06370171159505844, -0.47556400299072266]"
1369,"[0.8786419034004211, -0.26737895607948303, 2.6913061141967773, -0.22544077038764954, 1.1707054376602173, -0.4116145670413971, -0.5475987792015076, -0.5467492341995239, 1.3284480571746826, -1.1674431562423706]"
1379,"[0.13257667422294617, -0.0731508731842041, -0.28173622488975525, -0.8649065494537354, 0.08522405475378036, -0.32989302277565, 0.062041837722063065, -0.20056487619876862, 0.061093445867300034, -1.067928433418274]"
1389,"[0.3709968626499176, -0.32432565093040466, -0.18768979609012604, -0.3739776313304901, -0.4029076397418976, 0.04009123891592026, -0.35659509897232056, -0.07954347133636475, 0.2289566993713379, -0.8066601157188416]"
1399,"[0.35941290855407715, -0.18166710436344147, -0.43245646357536316, 0.5256772041320801, 0.24031543731689453, -0.11649581789970398, -0.07191432267427444, 1.324795126914978, 0.2587687373161316, -0.6711083054542542]"
1409,"[0.25403082370758057, -0.1546587198972702, -0.03251413628458977, -0.4260154068470001, 0.10898341983556747, -0.10038294643163681, -0.16907531023025513, 0.7353466749191284, 0.22374746203422546, -0.7273975014686584]"
1419,"[0.2657580077648163, 0.8580061793327332, -0.38351574540138245, 0.05551271140575409, -0.28040793538093567, -0.2964183986186981, -0.4951719641685486, 1.1102042198181152, 0.03801542893052101, -0.5724515318870544]"
1429,"[1.0692138671875, 0.42853471636772156, 0.3131578862667084, -0.5532216429710388, 0.5510033965110779, -0.23306025564670563, -0.27515727281570435, 0.47040504217147827, 0.6391234397888184, -0.278755247592926]"
1439,"[0.6538362503051758, 0.14629141986370087, 0.20924605429172516, -0.9507560729980469, -1.3491652011871338, -0.4493912160396576, 0.0034191191662102938, 0.09285102784633636, 0.18271532654762268, -0.5046544075012207]"
1449,"[0.7223047018051147, 0.6126260161399841, -0.3335298001766205, 0.2103012055158615, 0.289298951625824, -0.56424880027771, 0.12987564504146576, 0.537020206451416, -0.05206330493092537, -0.9483504891395569]"
1459,"[0.3857446610927582, -0.06716790050268173, 0.0661352202296257, -0.48628801107406616, 0.038654569536447525, -0.26955124735832214, -0.5962404012680054, 0.7386618256568909, 0.34836068749427795, -0.46578601002693176]"
1479,"[0.4244384765625, -0.27591729164123535, -0.13072256743907928, -0.8004751205444336, 0.1516617089509964, -0.40566033124923706, 0.0018977001309394836, 0.2797697186470032, 0.4606625437736511, -0.763520359992981]"
1489,"[1.2119190692901611, -0.04861779883503914, 0.6402992606163025, -0.3706202805042267, 0.37071695923805237, 0.3417399227619171, -0.9432264566421509, 0.4844360947608948, -0.3330647349357605, -0.2613159716129303]"
1499,"[0.1171489879488945, 0.11982836574316025, -0.02385219931602478, -0.5859032869338989, -0.16042307019233704, 0.1522892862558365, -1.0845261812210083, 0.006470249965786934, 0.2740844488143921, -0.47753697633743286]"
1509,"[0.5085824728012085, 0.6477236151695251, -0.7824689745903015, 0.30921441316604614, -0.5362197756767273, 0.195967897772789, 0.22866660356521606, 0.9490727186203003, -0.9957630038261414, -1.1780674457550049]"
1519,"[-0.3416144847869873, 0.8732320666313171, 0.5646013617515564, -1.192561388015747, 0.4058983623981476, -0.16082258522510529, 0.16074246168136597, 1.7505604028701782, -0.03128067031502724, -0.06640473008155823]"
1529,"[1.8594162464141846, 1.3891808986663818, 0.3944627344608307, -1.1268038749694824, 0.15378093719482422, 0.8370261192321777, -1.0754047632217407, -0.15781269967556, 1.8411937952041626, -0.20035889744758606]"
1539,"[0.06379375606775284, -0.7575938701629639, 0.24913205206394196, -0.8826280832290649, -0.7465935349464417, -1.9318675994873047, -0.6483872532844543, 1.1861937046051025, 2.7082631587982178, 0.6110815405845642]"
1549,"[-0.814426064491272, 1.0994243621826172, -1.9745597839355469, -0.6546704173088074, 0.3693420886993408, -0.8111315369606018, 0.2425486296415329, -0.5488446950912476, 0.8098671436309814, -1.1148790121078491]"
1569,"[0.07420247048139572, -0.3069511353969574, -0.11319094896316528, -0.2950662672519684, 0.2519227862358093, -0.013615623116493225, -0.23636238276958466, 0.534806489944458, -0.2297007292509079, -1.1407723426818848]"
1579,"[0.06424479931592941, 0.07243964821100235, -0.10977315902709961, -0.02403811179101467, -0.0741773396730423, -0.44091206789016724, 0.031614553183317184, 0.39000654220581055, -0.13752707839012146, -0.4348985254764557]"
1589,"[0.4791450500488281, 0.47383734583854675, -0.32728466391563416, -0.11396504938602448, 0.019175395369529724, -0.41146939992904663, -0.397047758102417, 0.4884519577026367, 0.44623613357543945, -0.6279258131980896]"
1599,"[0.2537107765674591, 0.32494428753852844, 0.7471867203712463, -0.5390723943710327, -0.13089463114738464, 0.4029892086982727, -0.30584248900413513, 0.3175777792930603, 0.8425121903419495, -0.5803818702697754]"
1609,"[0.4869636297225952, -0.04363503307104111, -0.8772199153900146, -0.15091559290885925, -0.5844860672950745, 0.11938495934009552, -1.2392657995224, 1.1271133422851562, 0.4416894316673279, -0.20642757415771484]"
1619,"[0.12205963581800461, 0.1997583657503128, -0.788905143737793, -0.45839592814445496, 0.291119784116745, -0.45355936884880066, -0.12268629670143127, 0.7546456456184387, 0.4303785264492035, -0.5816053748130798]"
1629,"[0.05467728525400162, 0.02823534607887268, -0.34730371832847595, -0.33884909749031067, 0.29565173387527466, -0.0533391609787941, -0.15682920813560486, 0.21424496173858643, 0.8715548515319824, -1.1636464595794678]"
1639,"[0.6132545471191406, 0.2869371175765991, -0.5267056822776794, -0.08021561056375504, 0.3368900418281555, -0.751000165939331, -0.000531038036569953, 0.1263447254896164, 0.3099626302719116, -0.941635012626648]"
1649,"[0.3553810715675354, 0.7800286412239075, -0.10791177302598953, 0.5405632853507996, -0.5642091631889343, -0.3143298327922821, 0.15523940324783325, 0.5714514851570129, 0.49456655979156494, -1.329856038093567]"
1659,"[-1.2414060831069946, 0.871305525302887, -0.460174560546875, 0.1897510141134262, -1.639939308166504, -1.1491491794586182, -0.5510658621788025, 1.3309861421585083, 0.6438318490982056, -0.44356900453567505]"
1669,"[-0.46255046129226685, -0.31335535645484924, -1.5111796855926514, 0.26878097653388977, 1.4146037101745605, 0.028471164405345917, 0.6612627506256104, -0.029542017728090286, -1.640424370765686, -2.2301859855651855]"
1679,"[0.5923422574996948, -0.6034557819366455, 0.4696770906448364, -0.25056904554367065, -1.5735013484954834, -0.6142974495887756, 0.272254079580307, 0.7942348122596741, -0.5708463788032532, -0.3696846067905426]"
1689,"[0.602603018283844, 0.17395569384098053, 0.02272813580930233, -0.4242069721221924, -0.14299167692661285, -0.4502178728580475, 0.7031667232513428, 0.5627193450927734, -0.06299840658903122, -0.8653701543807983]"
1699,"[1.1501001119613647, 0.2057870626449585, 0.33668971061706543, 0.29983749985694885, 0.3667343854904175, 0.11922866851091385, -0.2981029152870178, -0.3775392174720764, 0.6870777010917664, -1.4799824953079224]"
1709,"[0.2311108112335205, 0.15769264101982117, -0.0006736841169185936, -0.2254369854927063, 0.21067960560321808, -0.16557788848876953, -0.13112711906433105, 0.26962700486183167, 0.0649891272187233, -0.11451718211174011]"
1719,"[0.4579786956310272, 0.731317400932312, -0.12428872287273407, 0.5000470876693726, 0.3304990828037262, -0.09999038279056549, -0.39345797896385193, 0.44130268692970276, -0.192061647772789, -1.0638819932937622]"
1729,"[0.2585626244544983, 0.5709981322288513, 0.030446656048297882, 0.17537064850330353, -0.12864257395267487, -0.4781849980354309, -0.4565092921257019, 0.4922475218772888, 0.44249585270881653, -0.8525095582008362]"
1739,"[-0.05678277462720871, -0.14469163119792938, 0.027042437344789505, -0.3990374505519867, -0.2341599315404892, 0.3252190053462982, -0.41498953104019165, 0.19983239471912384, -0.5716594457626343, -0.6547969579696655]"
1749,"[-0.35521915555000305, -0.298183411359787, -1.1644233465194702, -0.49230441451072693, 2.1851766109466553, -0.11419570446014404, -1.4833979606628418, 0.6559794545173645, 0.7385176420211792, -0.12213302403688431]"
1759,"[0.5914046764373779, 0.38512369990348816, 0.15848878026008606, 0.7647140622138977, -0.385240763425827, -0.4435065686702728, -0.7722573280334473, 0.07707065343856812, -0.06079690530896187, -1.2420403957366943]"
1769,"[0.5132118463516235, 0.21230800449848175, 0.3666312098503113, -0.5175442099571228, 0.32993054389953613, -0.1794053316116333, -0.34855321049690247, -0.1581098884344101, 0.9041787981987, -0.9401598572731018]"
1779,"[0.45947203040122986, -0.04804112762212753, -0.4401251971721649, -0.6017823219299316, -0.26580867171287537, -0.08185163885354996, -0.35940277576446533, 0.6959213018417358, 0.4090396463871002, -0.44940385222435]"
1799,"[0.21005921065807343, 0.5428394675254822, -0.49649184942245483, -0.630632221698761, -0.1985631138086319, -0.7114049196243286, -0.19670721888542175, 0.2556906044483185, 0.6343192458152771, -0.6638165712356567]"
1809,"[-0.32853055000305176, 0.24985308945178986, -0.7115349173545837, 0.597993016242981, 0.6687917113304138, 0.891548216342926, 0.0042094760574400425, -0.16832831501960754, -0.40041959285736084, -2.786073923110962]"
1829,"[0.10644004493951797, 0.9102289080619812, -0.0362703911960125, -0.5216217637062073, 0.3708479702472687, -0.3254900276660919, 0.06596451252698898, -0.005262097809463739, 0.7466703057289124, -0.8862389326095581]"
1839,"[0.8702661991119385, -0.3373993933200836, -0.10763423889875412, -0.34669890999794006, -0.2676813006401062, 0.2287590503692627, -0.2958300709724426, 0.9933055639266968, 0.21834979951381683, -0.30535659193992615]"
1849,"[-0.04584469273686409, 0.3117157816886902, 1.4624828100204468, -0.7999486923217773, -1.275292992591858, -0.751308798789978, 0.31615737080574036, 0.07712405920028687, 1.2265244722366333, -0.28631946444511414]"
1859,"[0.7796314358711243, 0.6543688774108887, 1.3977566957473755, 0.9034785628318787, -0.018296895548701286, -0.12658317387104034, 1.050877332687378, -0.7908254265785217, 1.5298720598220825, -2.255056858062744]"
1869,"[0.6315695643424988, -0.6553126573562622, 0.5009150505065918, 0.014991681091487408, -0.2817839980125427, 0.2263835370540619, -0.8969563245773315, 0.5012909770011902, 0.9696545600891113, -0.6120766401290894]"
1879,"[0.9439464211463928, 0.8809636831283569, 0.23085010051727295, -0.057699598371982574, -0.1616799384355545, -0.13389018177986145, 0.9236485362052917, 0.1987272948026657, -0.727007269859314, -1.5068068504333496]"
1889,"[0.8809568881988525, 0.6783187985420227, 0.37085843086242676, 0.30229872465133667, 0.3135680854320526, -0.7261815667152405, -0.04194406419992447, 0.4931592643260956, 0.23574881255626678, -0.6114301085472107]"
1899,"[-0.6197472810745239, 2.1227829456329346, -0.8685542941093445, -1.4230519533157349, 1.3018511533737183, 0.22256013751029968, 0.11628156900405884, -0.6282192468643188, 1.6141842603683472, -0.9769162535667419]"
1909,"[0.45963186025619507, -0.050995562225580215, -0.0727284774184227, -0.24559849500656128, 0.05007786676287651, -0.4472843110561371, -0.2228562831878662, 0.5102971792221069, 0.10546312481164932, -0.8348614573478699]"
1919,"[0.7834733724594116, 0.8030887842178345, -0.08786862343549728, -0.7323707938194275, 0.24922743439674377, 0.44437459111213684, -0.5065454840660095, 0.17474503815174103, -0.2714851200580597, -0.810849130153656]"
1929,"[0.20802465081214905, 0.9567959904670715, 0.144857257604599, -0.02429630607366562, 0.29001474380493164, -0.029373953118920326, -0.6703757047653198, 0.86053067445755, 0.12900786101818085, -0.5138214826583862]"
1939,"[-0.03455881401896477, 0.8109402060508728, 0.4793381094932556, 0.05341019108891487, 0.09866293519735336, -0.33855703473091125, -0.6148333549499512, 0.7330999970436096, 0.0179576575756073, -0.7850121855735779]"
1949,"[0.5149691700935364, 0.7529600858688354, 0.46453970670700073, -0.055629879236221313, 0.35695838928222656, -0.22866010665893555, -0.2898868918418884, 0.8633506894111633, 0.18401660025119781, -0.7569441795349121]"
1959,"[-0.12884224951267242, 0.23584823310375214, -0.3845173120498657, 0.039901819080114365, 0.5720576047897339, -0.04134012386202812, -0.4296865463256836, 1.08193039894104, 0.04055195674300194, -0.7077520489692688]"
1969,"[0.04554154723882675, 0.39275553822517395, -0.3860589861869812, -0.3417559266090393, -0.8813071250915527, 0.15448002517223358, -0.5031557679176331, -0.06307660788297653, 0.13434162735939026, -1.0432796478271484]"
1979,"[0.9239583015441895, -0.0704047903418541, -0.26407110691070557, 0.08157888054847717, -0.8490115404129028, 0.25054848194122314, -0.6981566548347473, -0.23389634490013123, -0.43947842717170715, -0.9532347321510315]"
1989,"[1.0183629989624023, 0.18667888641357422, 0.18976518511772156, 0.20880340039730072, -0.6035069227218628, -0.07642803341150284, 0.07952187210321426, 0.10844510048627853, 1.3931055068969727, -0.5192045569419861]"
1999,"[0.642533540725708, 0.5766514539718628, -0.1093464195728302, -0.48987334966659546, -0.3205014765262604, -0.6989005208015442, -0.1107301190495491, -0.8697777986526489, 0.7750084400177002, -0.9597402811050415]"
2009,"[0.047995470464229584, 0.3239346146583557, -0.180348739027977, -0.22062553465366364, -0.18549668788909912, -0.5271149277687073, -0.8215827345848083, 0.3791070878505707, -0.14154522120952606, -0.7034666538238525]"
2019,"[0.4156011939048767, 0.7590013742446899, 0.5161059498786926, 0.06645206362009048, 0.34054553508758545, -0.5683106780052185, -0.40356647968292236, 0.6082953214645386, 0.012267464771866798, -0.8536521196365356]"
2029,"[0.3523859977722168, -0.04979003965854645, -0.5796909332275391, 0.08956653624773026, 0.13044622540473938, -0.4099281430244446, -0.16892512142658234, 0.5299628973007202, 0.06598912179470062, -1.14573335647583]"
2039,"[0.04935092478990555, 0.07667325437068939, -7.570695015601814e-05, 0.08320362865924835, 0.11669787019491196, -0.18162226676940918, -0.07691454887390137, 0.12460238486528397, -0.0069544995203614235, -0.2249351143836975]"
2049,"[0.2591041028499603, -0.06526251137256622, 0.13531073927879333, -0.028130168095231056, -0.6622682809829712, 0.6947101354598999, -0.03044694848358631, 0.9520373344421387, -0.7420055866241455, -1.4155349731445312]"
2059,"[0.379613995552063, 0.24775797128677368, 0.07486584782600403, -0.5971433520317078, -0.15667879581451416, 0.35343170166015625, -0.3326708674430847, 0.8744232654571533, -0.8673382997512817, -0.7691773176193237]"
2069,"[0.23696355521678925, 0.21788056194782257, 0.07971149682998657, 0.07018221914768219, 0.7567746639251709, 0.2429789900779724, -0.4221322536468506, 0.7811154723167419, 0.5868995189666748, -0.9802996516227722]"
2079,"[-0.16966041922569275, 0.8261849284172058, 1.1091150045394897, -0.6344454884529114, -0.31450456380844116, -0.17068356275558472, -0.3289557993412018, 0.09337819367647171, 0.41720759868621826, -1.0963290929794312]"
2089,"[0.4540639817714691, 0.5082284808158875, -0.17214162647724152, -0.5488597750663757, -0.1026187539100647, 0.046395014971494675, -0.6678387522697449, 0.6950182914733887, -0.6436958909034729, -0.4831398129463196]"
2099,"[-0.10979406535625458, 0.8847927451133728, 0.05746527761220932, -0.8187763094902039, 0.09744901955127716, 0.04589153826236725, -0.5746687054634094, 0.9051838517189026, -0.5047632455825806, -0.46374404430389404]"
2109,"[0.5839066505432129, 0.8961398601531982, -0.7668564319610596, -0.29797467589378357, -0.290825217962265, -0.7245215177536011, 0.04651443287730217, 0.5232199430465698, -0.2234063595533371, -0.6216025948524475]"
2119,"[0.4816432297229767, 0.007653918117284775, -0.47380948066711426, -0.7042233347892761, -0.37682321667671204, -0.14639711380004883, -0.6231743693351746, -0.2771325409412384, 0.6164414286613464, -0.6187944412231445]"
2129,"[-0.5837092399597168, 1.548586130142212, 0.4008128046989441, -0.3816819489002228, -1.9659266471862793, 0.04716664180159569, -0.7642537355422974, 0.8573364019393921, -0.9087349772453308, -1.0239025354385376]"
2139,"[0.45780149102211, 0.5811788439750671, -0.3341749906539917, -0.36956164240837097, 0.13134628534317017, -0.09031856805086136, -0.3008706569671631, 0.26489123702049255, -0.2376132607460022, -1.1355317831039429]"
2149,"[1.3737905025482178, -0.05068045109510422, 0.09422819316387177, -0.6006835103034973, -0.2291286736726761, -0.08869443088769913, -0.31719475984573364, -0.5785477161407471, 0.43167954683303833, -0.6338068842887878]"
2159,"[0.014205030165612698, 0.5389113426208496, 0.172926127910614, 0.07173680514097214, -0.5082730650901794, -0.3606998026371002, -1.1524789333343506, -0.2068624198436737, 0.03654837608337402, -0.9907565116882324]"
2169,"[0.6524099707603455, -0.24673685431480408, -0.4942306578159332, -0.798952579498291, 0.44939911365509033, -0.0939968153834343, -0.5142706036567688, -0.4426460862159729, -0.2331687957048416, -0.7803090214729309]"
2179,"[-0.12133963406085968, -0.04303724691271782, -0.21775862574577332, 0.01215818990021944, -0.23662379384040833, -0.26681119203567505, 0.5553585886955261, 0.7210404872894287, -0.25845131278038025, -1.4716099500656128]"
2189,"[-0.19518843293190002, 0.9947783350944519, -0.08363265544176102, 0.853886604309082, 0.1928785890340805, 0.057295992970466614, -0.33031484484672546, 0.833499550819397, -0.1361529678106308, -1.1687227487564087]"
2209,"[-0.8216989040374756, 1.048866629600525, 2.27270770072937, 0.32007673382759094, -1.2096420526504517, -0.6742602586746216, -0.3149232268333435, 1.518192172050476, 0.07047024369239807, -0.2537387013435364]"
2219,"[0.9368371963500977, 0.5312409996986389, 1.9608585834503174, 0.07238464057445526, -0.2195594310760498, 0.507783830165863, -0.8904138207435608, 0.9730615615844727, -0.06153601408004761, -0.37834402918815613]"
2239,"[-0.6766883730888367, 0.5233244299888611, 0.6315313577651978, 0.6141295433044434, -0.2726563513278961, -0.9010562300682068, -0.3526379466056824, 0.3977892994880676, -0.37437108159065247, -1.1359655857086182]"
2249,"[1.0048822164535522, 0.31440746784210205, -0.40044814348220825, -0.44481953978538513, -0.4534846842288971, -0.15825170278549194, -0.2430417239665985, 0.8270050883293152, -0.04376175254583359, -0.47587108612060547]"
2259,"[0.18851619958877563, -0.33562999963760376, -0.18038924038410187, -0.055961474776268005, -0.5481241941452026, 0.12544117867946625, -0.7573777437210083, 0.5797688364982605, 0.10317488759756088, -0.9386345148086548]"
2269,"[0.1459854543209076, -0.5619605779647827, -0.3020078241825104, -0.20882929861545563, 0.047006893903017044, -0.03335234522819519, -0.6167570352554321, 0.5655744671821594, -0.24408367276191711, -0.7640471458435059]"
2279,"[0.6252709031105042, -0.290438175201416, -0.1565987765789032, -0.4950407147407532, -0.12620575726032257, 0.12488675117492676, -1.069478988647461, -0.020598651841282845, 0.40601950883865356, -0.6635161638259888]"
2289,"[0.5212344527244568, 0.4816882014274597, -0.22003035247325897, 0.4148516058921814, 0.26535895466804504, -0.5079647898674011, -0.38351866602897644, 0.3731886148452759, -0.001101788249798119, -0.9613968729972839]"
2299,"[-0.09360034763813019, 0.598926305770874, 0.47641655802726746, -1.1156278848648071, -0.12544839084148407, 0.572869598865509, -0.7752434015274048, 1.178427815437317, 1.3184974193572998, -0.2937437891960144]"
2309,"[0.30825304985046387, 0.539377748966217, -0.12190187722444534, 0.2335326373577118, 0.6482351422309875, -1.0444443225860596, -0.4410642981529236, 0.23031552135944366, -0.42693057656288147, -0.9474905729293823]"
2329,"[0.5255430936813354, 0.226908341050148, -0.689816951751709, -0.22406816482543945, 0.1649135947227478, -0.6517514586448669, -0.30317047238349915, 0.5887247323989868, -0.033096928149461746, -0.8432435393333435]"
2339,"[0.9278281331062317, -0.9830000996589661, 0.5649574398994446, 0.35120177268981934, -0.8377857208251953, 0.3123331665992737, -0.25308123230934143, 0.5204883217811584, -0.22270889580249786, -1.3315553665161133]"
2349,"[0.6861643195152283, 0.6780490875244141, -0.04299803450703621, 0.20168639719486237, 0.05601869150996208, -0.21134556829929352, -0.23294712603092194, 1.1363049745559692, 0.6235225796699524, -0.42112886905670166]"
2359,"[0.5611737370491028, 0.21593250334262848, 0.15596123039722443, 0.05090535432100296, 0.29951000213623047, -0.27897951006889343, -0.22636140882968903, 0.9401290416717529, 0.23379285633563995, -0.7767764925956726]"
2369,"[0.29300978779792786, 0.37069472670555115, 0.07289114594459534, -0.02069571055471897, 0.37489500641822815, 0.3461841940879822, -0.4255444407463074, 0.5484535098075867, 0.32989320158958435, -0.9107041358947754]"
2379,"[0.3948718309402466, 0.13403914868831635, -0.3737754225730896, -1.0413737297058105, -0.3895949423313141, -0.05446396395564079, 0.012847097590565681, 0.13209787011146545, 0.048730216920375824, -0.6662883758544922]"
2389,"[0.14620868861675262, 0.09584902971982956, -0.3812580406665802, -0.1674194484949112, -0.29686418175697327, 0.13482899963855743, -0.04559268057346344, 0.5146998763084412, 0.6101005673408508, -1.078886866569519]"
2399,"[0.4063912332057953, -0.26050934195518494, 0.4239407181739807, -0.5141989588737488, -0.18629716336727142, 0.08708453178405762, -0.3651900589466095, 0.5611703395843506, -0.023783452808856964, -0.7057121992111206]"
2409,"[0.025138022378087044, 0.29114267230033875, -0.5534527897834778, -0.797627329826355, -0.2960096299648285, -0.6109761595726013, -0.6406203508377075, 0.5946832895278931, -0.4066236615180969, -0.20401211082935333]"
2419,"[-0.035525526851415634, -0.3858923316001892, -0.005334416404366493, 0.1880122721195221, 0.33018943667411804, 0.31649917364120483, -1.4750908613204956, 0.04775179550051689, 0.44886913895606995, -1.2046425342559814]"
2429,"[0.682380199432373, -0.030273523181676865, 0.12369085103273392, -0.4446489214897156, 0.04878753051161766, 0.3003167510032654, -0.9037193655967712, 0.43744486570358276, -0.18730607628822327, -0.5735697746276855]"
2439,"[0.3984163701534271, 0.5245635509490967, 0.054167382419109344, 0.4448714256286621, -0.1596260815858841, -0.4006720781326294, -0.47798213362693787, 0.5589296817779541, 0.40500587224960327, -0.8339712023735046]"
2449,"[-0.12648910284042358, 0.18543332815170288, -0.4375159442424774, -0.4589073359966278, 0.018150292336940765, -0.11239730566740036, 0.9642549753189087, -0.8067318797111511, -0.7644433379173279, -1.3282901048660278]"
2459,"[0.5534730553627014, 1.4910881519317627, -0.04464886337518692, -0.45635467767715454, -1.0602835416793823, -0.1494503766298294, -1.0257823467254639, 0.04091436788439751, -0.2975103259086609, -0.3305293917655945]"
2469,"[0.2663741409778595, 0.5138900279998779, -0.4825665354728699, -0.31369128823280334, -0.0896846130490303, 0.17085959017276764, -0.2375936359167099, 0.6572637557983398, -0.06466196477413177, -0.9803950786590576]"
2479,"[-0.29114145040512085, -0.6460503935813904, 0.658790111541748, -0.15033365786075592, 0.18964752554893494, -0.04594137892127037, -0.04599392041563988, 0.32090604305267334, 1.081093192100525, -1.1499555110931396]"
2499,"[0.00537907937541604, -0.7160166501998901, 0.17967846989631653, 0.5162964463233948, 0.5129247903823853, -0.38611409068107605, -0.7610487937927246, -0.24329052865505219, -0.5781875252723694, -1.6167199611663818]"
2509,"[0.44739675521850586, 0.24638524651527405, -0.9261739253997803, -0.884013295173645, 1.0634310245513916, 0.40529054403305054, -1.34212327003479, -0.17554651200771332, 1.299796223640442, -0.518670380115509]"
2519,"[0.4591178596019745, 0.2766421139240265, 0.9704976677894592, 0.32831427454948425, -1.0657232999801636, -0.16143877804279327, -0.979081392288208, 0.29370227456092834, 0.10090146213769913, -0.9148272275924683]"
2529,"[-0.12265720218420029, 0.6826135516166687, 0.03565851226449013, -0.20670749247074127, -0.3605421781539917, -0.4436075687408447, -0.7611407041549683, 0.27855512499809265, -0.42867806553840637, -0.9126414656639099]"
2539,"[0.8154586553573608, 0.1854039579629898, 0.24596090614795685, -0.2978590130805969, -0.127205953001976, -0.3177882134914398, 0.07619058340787888, 0.9675948023796082, 0.26969921588897705, -0.5370852947235107]"
2549,"[-0.017104340717196465, -0.29807427525520325, 0.32088279724121094, -0.5299578905105591, 0.020475231111049652, 0.010285921394824982, 0.2362925410270691, 0.07469682395458221, 0.1452988237142563, -1.083574652671814]"
2559,"[0.3392397463321686, -0.6055685877799988, 0.59358811378479, -0.5039396286010742, 0.7201335430145264, 0.5901337265968323, -0.6310697197914124, 1.2765982151031494, 0.4188312590122223, -0.10275784134864807]"
2569,"[-0.39502885937690735, 0.5960703492164612, -1.1881481409072876, -1.0607799291610718, 0.7540148496627808, 0.6703853011131287, -1.8187671899795532, -0.21914730966091156, 1.5739359855651855, -1.0284124612808228]"
2579,"[1.3870190382003784, 0.5851985812187195, -0.8460264801979065, -0.3903384506702423, 1.4507629871368408, -1.0182496309280396, -0.6263397932052612, -0.2671510577201843, -0.3318774700164795, 0.014095191843807697]"
2589,"[0.10339490324258804, -0.4244980216026306, -1.5842440128326416, 0.26469114422798157, 1.335718035697937, -0.5945009589195251, -1.6296405792236328, -0.11307433992624283, 0.11371412128210068, -0.2591058015823364]"
2599,"[0.42762887477874756, 0.6024049520492554, -0.13857974112033844, 0.392325758934021, 0.021036097779870033, -0.30991825461387634, -0.4904145300388336, 0.45134568214416504, 0.0737919956445694, -1.0509752035140991]"
2609,"[0.5641237497329712, 0.9701178669929504, 0.12599042057991028, -0.023254862055182457, 0.6032411456108093, -0.012960639782249928, 0.3146218955516815, 0.8458300828933716, 0.7694718241691589, -1.0330384969711304]"
2619,"[0.17653833329677582, 0.3166273832321167, 0.052094120532274246, -0.18144337832927704, 0.13672366738319397, -0.1726999580860138, -0.27040794491767883, 0.4694604277610779, -0.04206172749400139, -0.6844717860221863]"
2629,"[0.6101821064949036, -0.06924913823604584, 0.08953526616096497, -0.013763056136667728, -0.37788283824920654, 0.20134569704532623, -0.023609528318047523, 1.0503379106521606, -0.03933074325323105, -0.679749608039856]"
2639,"[0.23452924191951752, 0.6128482818603516, -0.8470213413238525, -0.19548143446445465, -0.5137068629264832, 0.147914856672287, -0.6036743521690369, 0.3221691846847534, -0.5477837324142456, -1.0896563529968262]"
2649,"[0.4955754280090332, 1.1014976501464844, 0.7879278659820557, 0.23180614411830902, -1.0495530366897583, 0.22628816962242126, -1.0219827890396118, 0.3436129689216614, 0.049196165055036545, -0.8773571848869324]"
2659,"[1.293877363204956, 0.3170205056667328, -0.7072338461875916, -0.33047136664390564, 0.3376278579235077, 0.16733641922473907, 0.32159560918807983, 0.9906611442565918, -1.2708549499511719, -0.6302770376205444]"
2669,"[-0.20705576241016388, 0.9898435473442078, -0.01912560500204563, -0.6214845180511475, -0.12948337197303772, -0.17995873093605042, -0.7060022950172424, 0.9689744114875793, 0.4804919958114624, -0.270548015832901]"
2679,"[-1.2290318012237549, 0.73628169298172, 1.2940893173217773, 0.1895269751548767, 1.973567008972168, -1.3228940963745117, 0.7452567219734192, 0.7213796377182007, -0.4290230870246887, -0.030333492904901505]"
2689,"[0.22675836086273193, 0.7738191485404968, -1.2475664615631104, -0.10620250552892685, 0.45195910334587097, 1.2287542819976807, 0.4455498158931732, 1.1734169721603394, -0.2624221444129944, -1.437555193901062]"
