id,features
62718,"[-0.3623429834842682, -0.8337169885635376, 0.40367481112480164, 0.46746107935905457, 1.238166093826294, -1.067417860031128, 0.5217617750167847, 0.415396124124527, -1.17343270778656, 0.005712270736694336]"
63768,"[0.02265153080224991, -1.024970293045044, -0.3668762147426605, -0.2706548273563385, 0.9653440713882446, -0.8625543713569641, 0.9769731163978577, 0.8200934529304504, -0.3726503252983093, 1.655504584312439]"
63808,"[-0.31771036982536316, -2.7614376544952393, -0.17329470813274384, -0.33997753262519836, 0.20903001725673676, 0.01097007654607296, 1.2591265439987183, 1.0589510202407837, -1.2887825965881348, 0.8363075256347656]"
64278,"[0.41323259472846985, -1.7978646755218506, 0.6964041590690613, -0.9324090480804443, 1.1322087049484253, -1.2338931560516357, 2.241581678390503, 0.6526008248329163, -0.025313425809144974, 0.4217686057090759]"
65088,"[-0.48640939593315125, -1.6457762718200684, 1.0037528276443481, -0.8199937343597412, 0.8664115071296692, -1.152903437614441, 1.1958119869232178, 2.8849618434906006, -1.0626628398895264, 0.13323765993118286]"
65188,"[-0.11036761105060577, -1.171961784362793, 0.009692861698567867, -0.4664778709411621, 1.2487457990646362, -2.664767265319824, 0.17293566465377808, 1.462897777557373, -2.2826333045959473, 1.2030035257339478]"
65588,"[0.2536393404006958, 0.10503949970006943, -0.14038006961345673, -0.18840071558952332, -0.8680824041366577, -0.7407785058021545, -0.09693287312984467, 0.8851758241653442, -1.0016634464263916, 1.3526707887649536]"
65738,"[-1.3105159997940063, -1.22059965133667, 1.9849529266357422, -0.6510950326919556, 1.0215485095977783, -0.9436979293823242, 0.6107370257377625, 2.0073633193969727, -0.23599591851234436, 1.4296640157699585]"
66198,"[-0.08792076259851456, -1.1979022026062012, 0.13031131029129028, 0.49768850207328796, 0.6697812676429749, -0.8229888081550598, 0.6198338270187378, 1.6077936887741089, -1.8066701889038086, 0.8020381927490234]"
66798,"[0.05724780261516571, -0.11878134310245514, -0.0009135205182246864, -0.4619913399219513, -0.8466957807540894, -0.8660014867782593, -0.05773838609457016, 1.4363051652908325, -1.6932967901229858, 1.9185245037078857]"
67168,"[0.026426784694194794, -1.1957987546920776, -0.42802226543426514, -0.3157639503479004, 1.126234769821167, -1.006313443183899, 1.1398019790649414, 0.9567756652832031, -0.4347586929798126, 1.9314221143722534]"
67408,"[-0.6783096194267273, -0.8138373494148254, 1.7763334512710571, -1.4057401418685913, 0.6629896759986877, -0.9759479761123657, 1.2682948112487793, 2.0661489963531494, -1.177156925201416, 1.3714606761932373]"
67508,"[-0.9678027629852295, -1.1790927648544312, -0.5598001480102539, 0.4277590215206146, 1.5010627508163452, -1.7616995573043823, 0.9010053873062134, 2.0192179679870605, -0.9570176601409912, 0.4047955870628357]"
67618,"[0.5400895476341248, -0.8131245374679565, 0.41031312942504883, -0.28584474325180054, 0.18153615295886993, -2.083188533782959, -0.04473484680056572, 1.6359741687774658, -3.26062273979187, 0.37420570850372314]"
67788,"[0.5452748537063599, -2.266186475753784, 1.001354455947876, 0.21733899414539337, 0.11015206575393677, -2.1496243476867676, -0.9730417728424072, 0.017494866624474525, -2.1334874629974365, 1.2545249462127686]"
67888,"[0.45655083656311035, 0.18907110393047333, -0.2526841163635254, -0.3391213119029999, -1.562548279762268, -1.3334013223648071, -0.1744791716337204, 1.5933164358139038, -1.8029941320419312, 2.434807300567627]"
68358,"[-0.7946409583091736, -2.220676898956299, -0.20062723755836487, -0.5505301356315613, 0.8351712226867676, -1.5586957931518555, 0.27912068367004395, 1.8265997171401978, -2.160155773162842, 1.4170150756835938]"
68848,"[-0.2859779894351959, -1.5992239713668823, 0.35896068811416626, -0.23352500796318054, 0.6241560578346252, -2.015174388885498, 1.0237904787063599, 1.0312310457229614, -1.1091660261154175, 2.197549343109131]"
69118,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
69278,"[-3.1075384616851807, -2.1028687953948975, -0.4176529049873352, -0.14021435379981995, -0.8837642073631287, -1.6609265804290771, -0.3285386264324188, 2.1226210594177246, -0.3547077476978302, 2.3250584602355957]"
69988,"[-0.4973156154155731, -1.1700642108917236, 0.09972099214792252, -0.08559907227754593, -0.27759963274002075, -0.9837833642959595, -0.060498785227537155, 0.241161048412323, -1.6197686195373535, 0.40655142068862915]"
70208,"[0.030202040448784828, -1.3666270971298218, -0.48916828632354736, -0.36087310314178467, 1.2871254682540894, -1.1500725746154785, 1.3026307821273804, 1.0934579372406006, -0.4968670904636383, 2.2073395252227783]"
70708,"[0.05399972200393677, -1.407633662223816, 0.4686702787876129, 0.22183865308761597, 2.5647201538085938, -1.0419212579727173, 0.6133687496185303, 1.8179306983947754, -1.350590705871582, 1.4489562511444092]"
70728,"[-0.027685556560754776, -3.279698133468628, 0.12342081218957901, -0.35781311988830566, 0.5361642241477966, -0.37426069378852844, 1.053586721420288, 1.4485492706298828, -1.751202940940857, 1.2082277536392212]"
71108,"[0.022311856970191002, -1.8517885208129883, 1.2826718091964722, 0.03803199157118797, 2.115868091583252, -1.5875813961029053, 0.7250999808311462, 1.7321213483810425, -1.1796822547912598, 1.288148045539856]"
71248,"[0.24381667375564575, -0.8445761799812317, 0.7663012146949768, -0.8888916969299316, 0.28477874398231506, -0.6339082717895508, 0.5396483540534973, -0.13203021883964539, -1.0649337768554688, 1.8739588260650635]"
71268,"[-1.704885721206665, -1.322191834449768, 0.209707573056221, -0.35958126187324524, 0.048080168664455414, -0.3415091931819916, -0.5404608845710754, 0.8263920545578003, -2.97869610786438, 0.9243212342262268]"
71438,"[0.44522199034690857, -0.06562873721122742, 0.0418558344244957, -0.06346647441387177, 0.11250711232423782, -0.17790359258651733, -0.03249366581439972, 0.6712912321090698, -0.05744532123208046, 0.47147896885871887]"
71468,"[-0.8468273878097534, -1.0317062139511108, -0.4898250997066498, 0.3742891550064087, 1.3134299516677856, -1.5414870977401733, 0.7883797287940979, 1.7668156623840332, -0.8373904228210449, 0.35419613122940063]"
71518,"[0.3844570517539978, -1.429618239402771, -0.28894558548927307, 0.0552656389772892, -0.2767740488052368, -2.3687632083892822, 2.126295328140259, 2.1319580078125, -1.0544426441192627, 1.652125597000122]"
71668,"[-1.8154634237289429, -0.5191538333892822, -0.03938373178243637, -0.22330482304096222, 1.6411696672439575, -1.2434571981430054, 1.5601991415023804, 1.586701512336731, -1.0304123163223267, -0.05174913629889488]"
71838,"[-0.30118587613105774, 0.07377626746892929, 0.5566949844360352, 1.8478443622589111, 1.382123589515686, -1.4058219194412231, 1.1478122472763062, 2.257638454437256, -1.5509302616119385, 1.3301918506622314]"
72178,"[0.45655083656311035, 0.18907110393047333, -0.2526841163635254, -0.3391213119029999, -1.562548279762268, -1.3334013223648071, -0.1744791716337204, 1.5933164358139038, -1.8029941320419312, 2.434807300567627]"
72308,"[-0.855216383934021, -1.572606086730957, -0.24078616499900818, 0.2597161829471588, 1.2235307693481445, -0.6801965832710266, 0.8219431638717651, 1.1429779529571533, -2.757335901260376, 1.4254822731018066]"
72378,"[-0.6007053852081299, -0.5872726440429688, 0.752000629901886, 0.5413933992385864, 1.6298586130142212, -0.905600368976593, -0.5861706733703613, 2.4410476684570312, -1.440744400024414, 1.1414315700531006]"
72998,"[-0.9619004130363464, -1.1680182218551636, -0.6119356155395508, 0.3303486704826355, 0.903287947177887, -1.276915192604065, 1.8021022081375122, 1.6568701267242432, -1.8837417364120483, 1.963944911956787]"
73268,"[-0.8064008951187134, -1.6288928985595703, 0.24995358288288116, -0.05480416491627693, 1.5085493326187134, -0.6402010321617126, 0.26453202962875366, 0.8403185606002808, -2.0287954807281494, 2.0588603019714355]"
73488,"[-0.29513615369796753, -0.57170170545578, 0.07107893377542496, -0.1750292032957077, 0.23053528368473053, -0.2913845479488373, 0.8119346499443054, -0.07309995591640472, -0.7796229124069214, 1.1340231895446777]"
73808,"[-0.3539988398551941, -2.738887071609497, -0.2022324502468109, -0.5838620662689209, 0.09893561154603958, 0.48004472255706787, 1.291283130645752, 1.159408450126648, -0.9650728106498718, 0.8324021697044373]"
73858,"[-0.2780795991420746, 0.22334560751914978, 0.02423057332634926, -0.34775510430336, 0.47919270396232605, -0.31880247592926025, 0.27474287152290344, 0.36499062180519104, -0.35602256655693054, 0.5650970935821533]"
74228,"[0.08120860159397125, -1.4926780462265015, -0.9672285318374634, -0.462181955575943, 1.1982221603393555, -1.15256667137146, 1.4986718893051147, 0.9643688201904297, -0.5081849694252014, 2.6739373207092285]"
74458,"[0.09157375246286392, -2.1916427612304688, 0.1855820268392563, 0.6858636140823364, 2.0475192070007324, -0.6168121695518494, 1.3748372793197632, 1.8339544534683228, -1.9183896780014038, 1.2915620803833008]"
74508,"[-1.3376948833465576, -1.465839147567749, 1.0276416540145874, -1.1095106601715088, 1.3325906991958618, -2.2158308029174805, 0.1263212263584137, 1.3736752271652222, 0.31597399711608887, 2.551177501678467]"
74668,"[-0.05823923647403717, -2.896946668624878, 0.016604328528046608, -0.6726931929588318, 0.17921680212020874, -0.5830129384994507, 1.1560051441192627, 1.8593792915344238, -2.478301763534546, 0.9427188038825989]"
74688,"[-0.507280170917511, -1.1672037839889526, 0.5651447176933289, 0.654445469379425, 1.7334325313568115, -1.4943851232528687, 0.7304664850234985, 0.5815545916557312, -1.642805814743042, 0.007997178472578526]"
74698,"[0.11270278692245483, -0.42189013957977295, -0.21591876447200775, -0.04793912544846535, -0.16294629871845245, -0.8442876935005188, 0.22581620514392853, 1.0499331951141357, -1.3724639415740967, 1.4282195568084717]"
74868,"[-1.695695161819458, -1.1457905769348145, 0.44680044054985046, -0.5290462970733643, 1.4218425750732422, -1.2389613389968872, 1.0660158395767212, 1.620023250579834, -1.5984803438186646, 0.587536633014679]"
74948,"[-0.027224170044064522, -1.9279358386993408, 0.7505150437355042, -0.1396263986825943, 1.4313799142837524, -1.2418477535247803, 0.26101428270339966, 2.1572861671447754, -1.0866268873214722, 1.3859390020370483]"
76738,"[-0.8468273878097534, -1.0317062139511108, -0.4898250997066498, 0.3742891550064087, 1.3134299516677856, -1.5414870977401733, 0.7883797287940979, 1.7668156623840332, -0.8373904228210449, 0.35419613122940063]"
77688,"[0.45655083656311035, 0.18907110393047333, -0.2526841163635254, -0.3391213119029999, -1.562548279762268, -1.3334013223648071, -0.1744791716337204, 1.5933164358139038, -1.8029941320419312, 2.434807300567627]"
77798,"[0.06782214343547821, -0.2791130542755127, -0.366181880235672, -0.12392346560955048, 0.9076871275901794, -0.6550553441047668, 1.2589412927627563, -0.26361730694770813, -0.02089310623705387, 1.1764744520187378]"
78088,"[-0.36966729164123535, -1.9958535432815552, -0.09998946636915207, 0.21347026526927948, 0.7826647162437439, -1.0081721544265747, 0.39594486355781555, 2.095101833343506, -1.1922048330307007, 1.5175445079803467]"
78218,"[-0.4427042007446289, -0.8575525879859924, 0.10661839693784714, -0.26254379749298096, 0.3458029329776764, -0.4370768070220947, 1.2179020643234253, -0.10964994132518768, -1.1694344282150269, 1.7010347843170166]"
79008,"[-1.1217329502105713, -2.4653573036193848, -0.7819328904151917, -0.20097410678863525, 1.2380493879318237, -0.6941847205162048, 0.07016126811504364, 1.1218974590301514, -2.7273263931274414, 1.5699001550674438]"
79428,"[-1.4201618432998657, -1.58134925365448, -1.541835069656372, 0.17257148027420044, 1.355197548866272, -1.7211592197418213, -1.1177473068237305, 2.9169461727142334, -0.9558497667312622, 1.2553068399429321]"
79798,"[-0.5048770308494568, -1.476483941078186, 1.0157971382141113, 0.0843830332159996, 1.3304468393325806, -1.029438853263855, -0.46513956785202026, 0.5697616934776306, -1.9783533811569214, 1.853270411491394]"
79868,"[0.018876275047659874, -0.8541419506072998, -0.3057301938533783, -0.22554568946361542, 0.8044533729553223, -0.7187953591346741, 0.8141442537307739, 0.683411180973053, -0.31054192781448364, 1.379587173461914]"
80478,"[-0.9678027629852295, -1.1790927648544312, -0.5598001480102539, 0.4277590215206146, 1.5010627508163452, -1.7616995573043823, 0.9010053873062134, 2.0192179679870605, -0.9570176601409912, 0.4047955870628357]"
80748,"[-0.41301611065864563, -0.9724587202072144, -0.6201484203338623, -0.03898772969841957, 1.6127372980117798, 0.0062279836274683475, 0.27789920568466187, 0.5290663838386536, -1.7484716176986694, 1.6871758699417114]"
80858,"[-0.507280170917511, -1.1672037839889526, 0.5651447176933289, 0.654445469379425, 1.7334325313568115, -1.4943851232528687, 0.7304664850234985, 0.5815545916557312, -1.642805814743042, 0.007997178472578526]"
81018,"[-0.5807050466537476, -1.5336462259292603, -0.14656583964824677, -0.007276115473359823, 1.534084677696228, -1.8701201677322388, 1.5193525552749634, 1.8312971591949463, -0.7113256454467773, 0.44304701685905457]"
81158,"[-0.1635049432516098, -1.3907443284988403, 0.2483769804239273, 0.4643961489200592, 1.5401142835617065, -1.1080902814865112, 1.2450001239776611, 1.0290303230285645, -0.966377854347229, 0.877707839012146]"
81788,"[-0.21811720728874207, -2.21087384223938, 1.1593055725097656, -0.16405519843101501, 0.5163509845733643, -1.509118676185608, 1.3444286584854126, 2.2915167808532715, -1.4082446098327637, 1.740590214729309]"
82088,"[-0.3962169587612152, -1.200038194656372, 0.7131066918373108, -0.3882237374782562, 0.3405352532863617, -1.802925705909729, -0.14830803871154785, 0.7816835045814514, -1.5884722471237183, 1.2539955377578735]"
82378,"[0.6143461465835571, -1.5857276916503906, 0.49153581261634827, 0.9617447257041931, 1.8569879531860352, -1.931430697441101, 2.3614912033081055, 1.390305995941162, -0.6354061365127563, 0.8696467280387878]"
82848,"[0.41323259472846985, -1.7978646755218506, 0.6964041590690613, -0.9324090480804443, 1.1322087049484253, -1.2338931560516357, 2.241581678390503, 0.6526008248329163, -0.025313425809144974, 0.4217686057090759]"
85438,"[-0.3539988398551941, -2.738887071609497, -0.2022324502468109, -0.5838620662689209, 0.09893561154603958, 0.48004472255706787, 1.291283130645752, 1.159408450126648, -0.9650728106498718, 0.8324021697044373]"
85788,"[0.040681857615709305, -0.8837952613830566, 0.028391314670443535, -0.3375162184238434, 0.9639716148376465, -0.9159265756607056, 1.7201191186904907, 1.206632137298584, -0.4406198263168335, 1.8189623355865479]"
86028,"[0.08997523784637451, -0.636676549911499, 0.4070519208908081, -0.5516210198402405, 0.30390313267707825, -0.3569711744785309, 0.3629695177078247, -0.07194551825523376, -0.7767305970191956, 1.244267225265503]"
86068,"[-0.09269320219755173, 0.07444853335618973, 0.008076857775449753, -0.11591836810112, 0.15973089635372162, -0.10626748949289322, 0.09158095717430115, 0.12166354060173035, -0.11867418885231018, 0.18836569786071777]"
86298,"[-1.5933986902236938, -0.19565483927726746, 0.19545145332813263, 0.3583882749080658, 0.7112972736358643, -1.5401041507720947, 0.9956587553024292, 1.6295562982559204, -3.0059704780578613, 0.32681745290756226]"
86548,"[-0.9194835424423218, -1.7401269674301147, 0.6026023626327515, -0.47217312455177307, 1.0314396619796753, -1.5863113403320312, 1.1427117586135864, 1.0868775844573975, -1.8406527042388916, 1.3560686111450195]"
86628,"[0.021854273974895477, -1.6350934505462646, 1.121207594871521, 0.034994445741176605, 1.8670541048049927, -1.4015748500823975, 0.622244656085968, 1.5331991910934448, -1.024743676185608, 1.1351723670959473]"
86668,"[-0.4648929834365845, -0.6497503519058228, 1.2797800302505493, 1.2882184982299805, 1.4347641468048096, 0.5629305243492126, 1.2235488891601562, 1.2357690334320068, -1.2270252704620361, 1.2459019422531128]"
86898,"[-0.06677404046058655, -2.205919027328491, -0.5727295875549316, -0.5436561703681946, 1.386271357536316, -1.0802419185638428, 1.7349330186843872, 1.4773765802383423, -0.7934516072273254, 2.5620651245117188]"
87028,"[-0.4986219108104706, -0.37861862778663635, 0.6785241961479187, -0.026512019336223602, -0.6725717782974243, -0.23070533573627472, 0.11577720195055008, 0.7011544704437256, -0.3148157596588135, 0.018976721912622452]"
87298,"[-0.3765398859977722, -1.193540334701538, 1.02824866771698, 0.38972151279449463, 0.4860232174396515, -1.529481291770935, 0.8423565626144409, 0.9422587156295776, -1.7875980138778687, 1.491505742073059]"
88108,"[0.058786746114492416, -1.1371209621429443, -0.5369280576705933, 0.0954713374376297, 1.3254034519195557, -0.5692808628082275, 0.7444970607757568, 0.9393628835678101, -1.2820019721984863, 0.8061748743057251]"
88448,"[-0.330921471118927, -0.712449312210083, -0.569215714931488, 0.3319840431213379, 1.009809970855713, -2.507628917694092, -0.6928032040596008, 1.4402086734771729, -1.3340688943862915, 2.040818929672241]"
89028,"[-0.18177424371242523, -1.3052514791488647, -0.12290485203266144, -0.15592879056930542, 1.2440016269683838, -0.9508844614028931, 1.1426421403884888, 0.8804534077644348, -0.6454423666000366, 1.8733621835708618]"
89118,"[-3.5087485313415527, -1.9785791635513306, -0.3899734318256378, -0.9943819642066956, 2.3257946968078613, -0.09615472704172134, 1.6416596174240112, 2.4136765003204346, 1.6932196617126465, 1.8796303272247314]"
89208,"[-0.3913326859474182, -0.712975025177002, 0.690828263759613, 0.09592775255441666, 1.5240232944488525, -1.5817413330078125, 0.6281167268753052, 0.6036429405212402, -0.9090549945831299, -0.15364810824394226]"
89388,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
89678,"[-0.528289258480072, -1.6000510454177856, 0.9508088827133179, -0.5176316499710083, 0.45404699444770813, -2.4039008617401123, -0.19774404168128967, 1.0422446727752686, -2.1179630756378174, 1.6719939708709717]"
89898,"[0.3550950884819031, 0.14705529808998108, -0.19653208553791046, -0.2637610137462616, -1.215315341949463, -1.0370899438858032, -0.13570602238178253, 1.239246129989624, -1.4023288488388062, 1.893739104270935]"
90428,"[-0.3539988398551941, -2.738887071609497, -0.2022324502468109, -0.5838620662689209, 0.09893561154603958, 0.48004472255706787, 1.291283130645752, 1.159408450126648, -0.9650728106498718, 0.8324021697044373]"
90528,"[-0.8468273878097534, -1.0317062139511108, -0.4898250997066498, 0.3742891550064087, 1.3134299516677856, -1.5414870977401733, 0.7883797287940979, 1.7668156623840332, -0.8373904228210449, 0.35419613122940063]"
90738,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
90888,"[0.006012959871441126, -0.4342993199825287, 1.3473328351974487, -0.7560708522796631, 0.7107389569282532, -2.4718542098999023, 0.36224544048309326, 2.2734127044677734, -1.2434879541397095, 0.9889391660690308]"
91128,"[-0.6073370575904846, -1.7794454097747803, 0.22566261887550354, -0.15729859471321106, 1.4653849601745605, -1.3505364656448364, 1.2394795417785645, 2.731783628463745, -1.262320637702942, 1.35429847240448]"
91488,"[-2.033496379852295, -1.1174577474594116, 0.6676591038703918, -0.4615761339664459, 1.087233304977417, -0.5819465517997742, -1.1482210159301758, 0.9532523155212402, -0.6999017596244812, 0.12637202441692352]"
91628,"[-0.2978498637676239, -1.042900562286377, 0.5908976793289185, 0.14354301989078522, 1.1080819368362427, -1.0274977684020996, 0.6255640387535095, 0.07228608429431915, -1.28531813621521, 0.5218231081962585]"
91658,"[0.08847782760858536, -2.413566827774048, 0.6355901956558228, 1.3137726783752441, 1.9539384841918945, -0.3051415681838989, 1.532240867614746, 1.5722304582595825, -1.390861988067627, 0.694279134273529]"
91688,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
91978,"[-0.2753828167915344, -1.3555011749267578, 0.20863135159015656, 0.6712218523025513, 1.3939753770828247, -1.5096116065979004, 1.5962716341018677, 0.814325749874115, -1.2657952308654785, 1.2941949367523193]"
92008,"[-0.5090712308883667, -2.6016905307769775, -0.12304830551147461, -0.2728797197341919, 0.36789563298225403, 0.16104601323604584, 1.236089825630188, 1.206470012664795, -1.2739317417144775, 0.9382572770118713]"
92048,"[-0.9650372862815857, -1.3020106554031372, 1.4291263818740845, 0.43427202105522156, 1.1919920444488525, -0.3168269097805023, 0.6621793508529663, 0.040081582963466644, -1.4960708618164062, 1.041662573814392]"
92198,"[0.08997523784637451, -0.636676549911499, 0.4070519208908081, -0.5516210198402405, 0.30390313267707825, -0.3569711744785309, 0.3629695177078247, -0.07194551825523376, -0.7767305970191956, 1.244267225265503]"
92348,"[-0.4472373425960541, -0.8148285746574402, 0.7895180583000183, 0.10963171720504761, 1.7417409420013428, -1.8077043294906616, 0.7178477048873901, 0.6898776888847351, -1.0389200448989868, -0.17559783160686493]"
92938,"[0.37023839354515076, -0.7538416981697083, -0.23227177560329437, -0.4071052670478821, 0.2516164779663086, -0.7658965587615967, 0.2965773046016693, 0.5125539898872375, -1.431528091430664, 1.3145557641983032]"
93008,"[-0.13406279683113098, -1.5583959817886353, 1.331469178199768, 0.06646893918514252, 1.2118103504180908, -2.037721872329712, 1.2354185581207275, 1.46720552444458, -1.8179625272750854, -0.9489955306053162]"
93208,"[-0.2359992116689682, -1.8259246349334717, -0.13482163846492767, -0.38924136757850647, 0.06595706939697266, 0.3200297951698303, 0.8608554005622864, 0.7729389667510986, -0.6433818936347961, 0.5549347996711731]"
93598,"[0.018876275047659874, -0.8541419506072998, -0.3057301938533783, -0.22554568946361542, 0.8044533729553223, -0.7187953591346741, 0.8141442537307739, 0.683411180973053, -0.31054192781448364, 1.379587173461914]"
93838,"[0.15053631365299225, -2.577345848083496, 0.20489482581615448, -0.13930344581604004, 2.3397817611694336, -0.8904024362564087, 0.05176106095314026, 2.258435010910034, -1.5296770334243774, 2.3182616233825684]"
93988,"[-0.5943254232406616, -1.8000574111938477, 1.069659948348999, -0.5823356509208679, 0.5108028650283813, -2.704388380050659, -0.22246204316616058, 1.1725252866744995, -2.3827083110809326, 1.8809932470321655]"
94018,"[0.35161298513412476, -1.963588833808899, 0.9608623385429382, 0.939174473285675, 0.4278561770915985, -1.5038301944732666, -1.0704807043075562, 1.5022741556167603, -1.596002459526062, -0.5732021927833557]"
94478,"[-1.9231511354446411, -0.8825616240501404, 0.03034529648721218, -1.0176503658294678, 0.7199991345405579, -1.1326377391815186, 1.5298420190811157, 1.4404127597808838, -1.1578212976455688, 0.3969712257385254]"
95088,"[-0.6306312680244446, -1.7984009981155396, -0.7432979941368103, 0.5866161584854126, 1.222653865814209, -0.9889400601387024, 1.3608595132827759, 1.2429684400558472, -1.472463846206665, 1.64258873462677]"
95218,"[0.3780626654624939, -0.5691871643066406, 0.28721919655799866, -0.20009131729602814, 0.12707531452178955, -1.458232045173645, -0.031314391642808914, 1.1451818943023682, -2.282435894012451, 0.2619439959526062]"
95508,"[0.1574566662311554, -1.114184021949768, 0.7123408317565918, -0.965336799621582, 0.5318304896354675, -0.6246995329856873, 0.6351966857910156, -0.12590466439723969, -1.3592785596847534, 2.1774675846099854]"
95558,"[0.03763319551944733, -1.7357903718948364, -0.371951162815094, 0.8914015889167786, 0.5517613291740417, -0.1277710646390915, 0.5166770219802856, 1.8264027833938599, -2.6757378578186035, 2.4072823524475098]"
95738,"[-0.5561591982841492, 0.44669121503829956, 0.04846114665269852, -0.69551020860672, 0.9583854079246521, -0.6376049518585205, 0.5494857430458069, 0.7299812436103821, -0.7120451331138611, 1.1301941871643066]"
95858,"[-0.25427156686782837, -1.8002842664718628, 0.5129926800727844, -0.34616532921791077, 1.124779224395752, -1.537253499031067, 0.46257224678993225, 1.7218669652938843, -1.451356291770935, 1.991188406944275]"
96448,"[0.8601884245872498, 0.34886136651039124, 0.013192729093134403, -0.9522495269775391, 1.033586025238037, 0.7123410105705261, 0.790536105632782, 2.8114020824432373, -1.1575593948364258, 0.9375005960464478]"
96488,"[0.6791532635688782, -2.781433343887329, -0.5450332164764404, 0.18205292522907257, 1.7739566564559937, -0.3124130964279175, 1.6055105924606323, 1.8252233266830444, -1.9382561445236206, 1.4650886058807373]"
96518,"[-1.1783159971237183, -0.08468881994485855, -0.06757005304098129, -0.6204241514205933, 0.7340109944343567, -0.3230544626712799, -1.0432912111282349, 0.3195163309574127, -0.8684162497520447, 0.10535448789596558]"
96588,"[-0.9559181332588196, -2.769176483154297, 1.557224154472351, 0.21746595203876495, 1.6624258756637573, -1.069581151008606, 1.1362545490264893, 2.1896376609802246, -0.8661115765571594, 1.3342801332473755]"
96608,"[0.5072786808013916, 0.21007899940013885, -0.28076013922691345, -0.37680143117904663, -1.7361648082733154, -1.481557011604309, -0.19386574625968933, 1.7703516483306885, -2.003326892852783, 2.7053415775299072]"
96728,"[-0.9412246942520142, -2.4390406608581543, 0.2645484209060669, -0.004660529550164938, 1.1024887561798096, -0.5332838296890259, 0.9414024949073792, 0.6198593378067017, -1.9766926765441895, 2.6808292865753174]"
97168,"[-1.4841092824935913, -1.5322967767715454, -0.7077351808547974, 0.7955255508422852, 1.6321604251861572, -2.1235220432281494, 1.1577141284942627, 1.8917607069015503, -0.7560907006263733, -0.11976498365402222]"
97188,"[0.030202040448784828, -1.3666270971298218, -0.48916828632354736, -0.36087310314178467, 1.2871254682540894, -1.1500725746154785, 1.3026307821273804, 1.0934579372406006, -0.4968670904636383, 2.2073395252227783]"
97328,"[0.13496285676956177, -0.9550148248672485, 0.6105778813362122, -0.8274315595626831, 0.4558546841144562, -0.5354567170143127, 0.5444542765617371, -0.10791827738285065, -1.1650959253311157, 1.8664008378982544]"
97858,"[0.08997523784637451, -0.636676549911499, 0.4070519208908081, -0.5516210198402405, 0.30390313267707825, -0.3569711744785309, 0.3629695177078247, -0.07194551825523376, -0.7767305970191956, 1.244267225265503]"
97938,"[-0.29574644565582275, -1.655269980430603, -0.7132846713066101, 1.2953171730041504, 1.230370283126831, -1.574188470840454, 1.0256562232971191, 1.4454436302185059, -2.2387523651123047, 1.4975394010543823]"
97988,"[0.018876275047659874, -0.8541419506072998, -0.3057301938533783, -0.22554568946361542, 0.8044533729553223, -0.7187953591346741, 0.8141442537307739, 0.683411180973053, -0.31054192781448364, 1.379587173461914]"
98908,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
99638,"[-0.3539988398551941, -2.738887071609497, -0.2022324502468109, -0.5838620662689209, 0.09893561154603958, 0.48004472255706787, 1.291283130645752, 1.159408450126648, -0.9650728106498718, 0.8324021697044373]"
99728,"[-0.8918370604515076, -1.61886465549469, 0.2881699204444885, 0.9269770979881287, 1.4149407148361206, -1.0992367267608643, 0.7660657167434692, 1.3178415298461914, -1.9712073802947998, 0.9902414679527283]"
100068,"[-0.23164501786231995, -0.49871450662612915, -0.3984510004520416, 0.23238882422447205, 0.706866979598999, -1.7553402185440063, -0.48496222496032715, 1.008146047592163, -0.9338482618331909, 1.4285732507705688]"
100498,"[-0.5053687691688538, -0.26139384508132935, 0.07114776223897934, -1.593910574913025, 0.18271252512931824, -0.7374812960624695, 0.0017888997681438923, 1.2572206258773804, -1.6065022945404053, 0.12485371530056]"
101088,"[-0.06145191192626953, -1.2832438945770264, 0.7133185863494873, -0.19386975467205048, 1.395952820777893, -1.0997487306594849, 1.521959900856018, 0.9765608310699463, -1.307413935661316, 1.5147297382354736]"
102058,"[-0.06907300651073456, -1.3477667570114136, -0.05545880272984505, -0.2753671407699585, 0.23544614017009735, -0.46048277616500854, -0.307399719953537, 1.8591461181640625, -0.6192224621772766, 1.013326644897461]"
102088,"[0.8904439806938171, -0.13125747442245483, 0.0837116688489914, -0.12693294882774353, 0.22501422464847565, -0.35580718517303467, -0.06498733162879944, 1.3425824642181396, -0.11489064246416092, 0.9429579377174377]"
