id,features
336,"[0.23204807937145233, -0.14551614224910736, 0.13476909697055817, 0.0821533054113388, 0.15208213031291962, -0.49468129873275757, 0.22339901328086853, 0.3477432429790497, -1.0101332664489746, 0.6464295387268066]"
346,"[0.13755720853805542, -0.5122789144515991, 0.1139124408364296, -0.102676160633564, 0.4511641561985016, -0.2501041293144226, 0.23077863454818726, 0.46889761090278625, -0.3297879993915558, -0.0031568550039082766]"
356,"[-0.10135512799024582, -0.514804482460022, 0.18814700841903687, -0.19361455738544464, 0.11006736010313034, -0.2926948368549347, 0.46447378396987915, 0.5211374163627625, -0.45685333013534546, 0.11923227459192276]"
366,"[-0.36043912172317505, -0.2246159166097641, -0.35768017172813416, 0.3051498234272003, 0.28179383277893066, -0.9925015568733215, -0.7061346173286438, -0.46999311447143555, -0.6411093473434448, 1.2450673580169678]"
376,"[0.1157149150967598, -0.22426073253154755, -0.04349450394511223, -0.07222448289394379, 0.5597618818283081, -0.5991267561912537, 0.08754733949899673, 0.1578047275543213, -0.9538689255714417, 0.32121098041534424]"
386,"[-0.10573792457580566, -0.859798789024353, -0.6697804927825928, 0.17627210915088654, 0.25214481353759766, 0.7876299023628235, 0.3203527629375458, 0.008641881868243217, -0.5133459568023682, 0.08033931255340576]"
396,"[0.8722777962684631, -0.261930912733078, 1.6351087093353271, 0.5253896117210388, -0.06338387727737427, -1.6604533195495605, -1.2213010787963867, 0.4831492304801941, -0.0769944116473198, 1.13907790184021]"
406,"[1.1241786479949951, -0.24306640028953552, 1.1096010208129883, -0.24217382073402405, 1.422620415687561, -0.3174198269844055, 0.24723751842975616, -0.6330084204673767, -1.261470913887024, -0.6435810327529907]"
416,"[1.1709450483322144, -1.3152936697006226, 0.483883261680603, 0.19732330739498138, -0.36367109417915344, 0.05280894413590431, -0.8832033276557922, 0.1671174019575119, 0.13396133482456207, 0.19476349651813507]"
426,"[-0.42023852467536926, -0.6313672065734863, -0.5803506970405579, -0.6852958798408508, -0.09850823879241943, -0.34108224511146545, 0.7302205562591553, -0.004408600740134716, -1.1745030879974365, -0.8857756853103638]"
436,"[-0.41814544796943665, -0.5714889168739319, -0.23515401780605316, -0.5437715649604797, 0.5531662106513977, -0.45496970415115356, -0.09044715762138367, -0.0032724658958613873, -0.06730783730745316, -0.016392719000577927]"
446,"[-0.11909671127796173, -0.6413829922676086, -0.6115642189979553, -0.3430652320384979, 0.6526108980178833, -0.26572030782699585, -0.448560506105423, 0.16662657260894775, -0.025872236117720604, 0.2310415506362915]"
456,"[0.7285950779914856, -0.410076379776001, 0.6589242815971375, -0.17142295837402344, 0.1390647292137146, -0.33344781398773193, -0.31413647532463074, 0.6347636580467224, -0.7700158357620239, 0.3659956455230713]"
466,"[-0.4066729247570038, -0.12704679369926453, 0.11747227609157562, 0.3062079846858978, 0.18512974679470062, -0.5368585586547852, 0.08496348559856415, 0.155826136469841, -1.040291666984558, 0.190551295876503]"
476,"[-0.43120989203453064, -0.38174521923065186, 0.19947437942028046, -0.2816242277622223, 0.41722965240478516, -0.5983400940895081, -0.18798062205314636, 0.2216065376996994, -0.17727668583393097, 0.5710515975952148]"
486,"[0.15953591465950012, -0.2371072620153427, 0.015850182622671127, 0.11989559978246689, 1.1589295864105225, -0.09520818293094635, 0.6370195150375366, 0.077278733253479, -1.0958168506622314, -0.2220454216003418]"
496,"[-0.30729085206985474, -0.5226573944091797, 0.643394947052002, 0.38134992122650146, 0.07423563301563263, -0.5974293947219849, 0.9421406984329224, 0.09988914430141449, 0.05173251032829285, 0.23207122087478638]"
506,"[0.229991614818573, -1.5422688722610474, 0.2884443402290344, 0.9207417964935303, -0.14770732820034027, -0.08252741396427155, -0.8014575242996216, -0.28408974409103394, -0.29487112164497375, 0.4025837779045105]"
516,"[0.6103421449661255, -0.42731085419654846, 0.25314322113990784, -0.2759588956832886, -0.9015001654624939, -0.798045814037323, -0.8538157939910889, 0.7276703119277954, -1.3269014358520508, 0.2794228494167328]"
526,"[-0.018131261691451073, -0.17872737348079681, 0.6672210097312927, -0.0357268825173378, 0.2302476316690445, -0.4520080089569092, 0.29615122079849243, 0.20489980280399323, -0.07452169060707092, 1.1713992357254028]"
536,"[-0.5685981512069702, -0.4109184145927429, 0.6142648458480835, -0.8545200824737549, 0.7336817979812622, -1.1677390336990356, 0.8681687116622925, -0.4533849060535431, 0.10722813010215759, -0.651604175567627]"
546,"[0.8935020565986633, -0.255717396736145, 0.11301037669181824, -0.15087687969207764, 0.04816225916147232, -0.49125751852989197, -0.16395074129104614, -0.11465777456760406, -1.0568238496780396, 0.5083262324333191]"
556,"[-0.2900381088256836, -0.271690309047699, 0.31811875104904175, 0.08242868632078171, 0.5249531865119934, -0.17679134011268616, -0.25755125284194946, 0.17839474976062775, -1.0175449848175049, 0.46437928080558777]"
566,"[0.9006901979446411, -0.7696974873542786, 0.837520956993103, -0.372505247592926, 0.5395983457565308, -0.5782192945480347, -0.8304488658905029, 0.36935296654701233, -0.3159359097480774, -0.1952546089887619]"
576,"[-0.15385332703590393, 0.07298658788204193, -0.0917816087603569, 0.23662087321281433, 0.12437339127063751, -0.22906751930713654, 0.6056869626045227, 1.6100616455078125, -0.8306180834770203, -0.10533949732780457]"
586,"[-0.583680272102356, -0.1546306312084198, 0.29055172204971313, -0.2693241238594055, 0.10838532447814941, -0.27278023958206177, 0.09679964184761047, 0.1652805507183075, -0.9493567943572998, 0.5955888032913208]"
596,"[-0.24803467094898224, -0.36689746379852295, 0.1479223072528839, 0.13747061789035797, 0.38899388909339905, -0.3537774384021759, -0.1831415891647339, 0.1177784875035286, -0.5565025806427002, 0.5033165812492371]"
606,"[-0.17461831867694855, -0.5857387185096741, 0.20234571397304535, 0.04527866467833519, 0.03980940952897072, -0.49289557337760925, -0.09141328930854797, 0.14585274457931519, -0.3135699927806854, 0.4455370306968689]"
7,"[0.6925039291381836, -0.6660909056663513, 0.513583242893219, -0.12589803338050842, 0.050274331122636795, -0.5203917622566223, -0.7567235827445984, -0.006735274102538824, -0.880564272403717, 0.48818230628967285]"
17,"[-0.19825313985347748, -0.2645663022994995, 0.17516468465328217, -0.45537614822387695, 0.3863317668437958, -0.36176735162734985, 0.18928861618041992, 0.4273660182952881, -0.40730366110801697, 0.5131386518478394]"
27,"[-0.873429536819458, -0.36965030431747437, -0.26029151678085327, -0.5202969312667847, -0.015471450053155422, -0.7885960340499878, -0.23544733226299286, 0.06936589628458023, -0.4701915979385376, 0.06464355438947678]"
37,"[0.6106390953063965, -0.6758143305778503, 0.21898390352725983, 0.107462078332901, -0.29229941964149475, -0.06424111872911453, -0.8009417653083801, -0.38119497895240784, -1.5349082946777344, 0.7763103246688843]"
47,"[0.3530654013156891, -0.19625499844551086, -0.08072023838758469, -0.14864766597747803, 0.37124040722846985, -0.9744011759757996, -0.004805789329111576, 0.020844848826527596, -0.5533953905105591, 0.06592711061239243]"
57,"[-0.06229330971837044, -0.6219415068626404, 0.28691619634628296, -0.11565055698156357, 0.2970627248287201, -0.38211095333099365, 0.2653968334197998, 0.0923197865486145, 0.054757002741098404, 0.514110803604126]"
67,"[-0.3437683880329132, -0.08924002945423126, -0.2835380733013153, -0.5250722765922546, 0.3438684344291687, 0.24621453881263733, 1.9339289665222168, 0.30246931314468384, -0.6045592427253723, 0.1475636512041092]"
77,"[0.7998256087303162, 0.33692628145217896, -0.18647290766239166, -2.0522191524505615, 1.4982688426971436, -0.20794785022735596, 0.6741570830345154, 2.18997859954834, -0.7049074172973633, -0.7483610510826111]"
87,"[0.08895140141248703, -0.5329086184501648, 0.1224578395485878, 0.08373280614614487, 0.35060378909111023, -0.427041232585907, -0.09887947887182236, 0.48563653230667114, -0.8904081583023071, -0.038819603621959686]"
97,"[0.15681873261928558, -0.182642862200737, 0.22047118842601776, -0.509257972240448, 0.9506464004516602, 0.012621360830962658, 0.3362124264240265, 1.4608885049819946, -0.604447603225708, -0.212410107254982]"
107,"[0.05615105479955673, -0.6386895775794983, 0.7163974046707153, -0.10775285959243774, 0.8695352077484131, -0.5782865285873413, -0.7621862292289734, -0.16285403072834015, -0.4911477565765381, -0.04761441797018051]"
117,"[-0.1330963373184204, -0.42702215909957886, 0.32681193947792053, -0.20534473657608032, 0.5726844668388367, -0.2944503724575043, -0.055911507457494736, 0.06711570918560028, -0.452892929315567, 0.13269099593162537]"
127,"[0.7487084865570068, -0.39961862564086914, -1.9948396682739258, -0.2128821164369583, 1.448563814163208, 0.3616812825202942, -0.31239375472068787, 0.8637456893920898, -0.14535462856292725, -0.16186699271202087]"
137,"[0.3882783055305481, -0.47965723276138306, 0.3083871901035309, -0.18887968361377716, 0.3749538064002991, -0.5212242603302002, 0.2640746831893921, 0.10054043680429459, -0.3887585997581482, 0.30498695373535156]"
147,"[0.5663580894470215, -0.6752856969833374, 0.454648494720459, -1.062302589416504, 1.4870927333831787, -0.06788593530654907, 1.3094991445541382, 0.70137619972229, 0.391860693693161, -1.0388901233673096]"
157,"[-0.6274676322937012, -0.26854899525642395, 1.0462387800216675, -0.1652948260307312, 0.8854117393493652, 0.5514943599700928, -0.827409565448761, 1.1503891944885254, -0.13175608217716217, 0.7501612901687622]"
167,"[-0.44655129313468933, 0.05609678849577904, -0.06927921622991562, -0.44518953561782837, 0.29234492778778076, -0.5546935796737671, -0.6231480836868286, 0.7271920442581177, -0.019100423902273178, 1.0331562757492065]"
177,"[0.0075445836409926414, -0.45238977670669556, 0.4074658155441284, 0.006429709494113922, 0.33772537112236023, -0.6125453114509583, 0.3466610908508301, 0.4034654200077057, -0.5425133109092712, -0.316501647233963]"
187,"[0.553759753704071, -0.5710737109184265, 0.11745266616344452, 0.45687660574913025, 0.3364526927471161, -0.08405313640832901, 0.10544651746749878, 0.34323230385780334, 0.08747626841068268, 0.708651065826416]"
197,"[-0.6393097639083862, 0.08904124051332474, -1.53148353099823, 1.5014787912368774, 0.6508964896202087, -0.5125917792320251, 0.15965165197849274, 0.07928329706192017, -0.8611538410186768, 1.0349326133728027]"
207,"[-0.5812224745750427, -0.730624258518219, 1.2841531038284302, 0.9914864897727966, 0.6842858195304871, 0.5900216698646545, -0.7454867959022522, -1.0597730875015259, -0.1396871656179428, 1.3447692394256592]"
217,"[-0.029212603345513344, -0.47874584794044495, -0.023673636838793755, -0.1799144595861435, 0.19365446269512177, -0.6223337054252625, 0.20685331523418427, 0.21750707924365997, -0.4884926974773407, -0.21457430720329285]"
227,"[-0.13420717418193817, -0.3389095067977905, -0.03834054619073868, 0.19040244817733765, 0.3773743808269501, -0.5271188616752625, 0.2279701828956604, 0.26123103499412537, -0.5473675727844238, 0.40630364418029785]"
237,"[-0.2227114588022232, -0.04604896157979965, -0.18964262306690216, 0.5138562321662903, 0.5946072936058044, -0.2800738215446472, -0.05326377972960472, -0.4647198021411896, -0.7390724420547485, 1.1019387245178223]"
247,"[-0.061126407235860825, -0.2780119478702545, 0.9754652976989746, 0.27736949920654297, 0.5565489530563354, -0.3818504810333252, 0.11889231204986572, 0.27192422747612, -0.47034260630607605, 0.31260427832603455]"
257,"[1.0426148176193237, -0.8147640228271484, 0.2113438844680786, -0.045890580862760544, 0.380649209022522, 0.7101508378982544, -0.1465940773487091, -0.1342633217573166, -1.2749619483947754, 0.0011689981911331415]"
267,"[-0.440002977848053, -0.00832490622997284, 0.2246004045009613, -0.6244760155677795, 0.5563663840293884, -0.5281433463096619, 0.34442850947380066, -0.6874276399612427, -1.296002984046936, 0.7277634143829346]"
277,"[0.5504336953163147, -0.40344375371932983, 0.653908371925354, 0.308697372674942, 0.7418633103370667, 0.5219358801841736, 0.744684100151062, -0.1297813504934311, -0.8408029079437256, 0.8493412137031555]"
287,"[0.02584194578230381, -0.6435278058052063, 0.0930633693933487, 1.0445513725280762, 0.17038732767105103, -0.5591292977333069, -0.3761158883571625, 0.1727268099784851, 0.32209476828575134, 0.6419439315795898]"
297,"[-0.4584208130836487, -0.43601924180984497, 0.5103054046630859, 0.16404353082180023, 0.29971006512641907, 0.18462251126766205, 0.40924492478370667, -0.1347314864397049, 0.030671538785099983, 1.0972923040390015]"
307,"[-0.3597868084907532, -0.2983962297439575, 0.5130038261413574, -0.08545190095901489, 0.27295055985450745, -0.18532316386699677, 0.15924103558063507, 0.5585545301437378, -0.009290292859077454, 0.4069984257221222]"
317,"[-0.2906026244163513, -0.7068426609039307, 0.2223181575536728, 0.3589875400066376, 0.7848284840583801, 0.3762626349925995, 0.12269936501979828, -0.034246060997247696, -0.5860424041748047, 0.23158740997314453]"
327,"[-0.3066456615924835, -0.06574892997741699, -0.12529097497463226, -0.2411220371723175, -0.28801989555358887, -0.627536952495575, 0.005405704490840435, -0.5966423749923706, -1.3163970708847046, 1.149305820465088]"
337,"[0.3887043595314026, -0.7309211492538452, 0.07201161980628967, -0.033041831105947495, 0.003526390064507723, -0.20117303729057312, -0.3945048749446869, 0.023863328620791435, -1.1679593324661255, 0.2925679385662079]"
347,"[0.34856194257736206, -0.4628508388996124, 0.5956015586853027, -0.8788753151893616, -0.2880428731441498, -0.42221927642822266, -0.18923722207546234, 0.6665171384811401, -0.7301843762397766, 0.010648720897734165]"
357,"[-0.10960294306278229, -0.3192457854747772, -0.10412527620792389, -0.10849860310554504, 0.457222044467926, -0.8187023997306824, 0.14196717739105225, 0.3423139750957489, -0.37256067991256714, 0.2570342421531677]"
367,"[-0.2942434549331665, -0.16717767715454102, 0.7529876828193665, -0.702023446559906, 0.21210877597332, -0.6076852083206177, 0.38423049449920654, 0.8706516027450562, -0.29919081926345825, 0.10785789787769318]"
377,"[-0.011866336688399315, -0.3931206464767456, -0.24241630733013153, -0.0478048250079155, 0.6775248050689697, -0.05747928097844124, 0.08714000880718231, 0.14955240488052368, -0.6608995199203491, 0.6649675369262695]"
387,"[-0.07704807817935944, -0.6017646193504333, 0.262506902217865, 0.1277463436126709, 0.035545866936445236, -0.004560270346701145, 0.1315193623304367, 0.3927241265773773, -0.083526611328125, 0.47803619503974915]"
397,"[-0.0903339833021164, -0.7456172108650208, 0.20986643433570862, 0.3096013069152832, 0.41471216082572937, -0.09298917651176453, 0.16178901493549347, -0.09253247827291489, -0.3104838728904724, 0.2067597210407257]"
407,"[0.2420385628938675, -0.3925304412841797, 1.1050074100494385, -0.0704137310385704, 0.9937841296195984, 0.3116897642612457, 0.834185004234314, 2.2083303928375244, 0.2108193039894104, -0.8228603601455688]"
417,"[-0.1981244534254074, -0.3018207848072052, 0.6442421674728394, 0.01342388428747654, 0.40110060572624207, -0.7639641165733337, 0.7863630652427673, 0.551459014415741, -0.08441784977912903, 0.2289068102836609]"
427,"[0.09783846884965897, -0.6191999316215515, 0.07139038294553757, 0.17807282507419586, 0.19462177157402039, -0.16114284098148346, 0.674880862236023, 0.048196353018283844, -0.28978392481803894, 0.3607912063598633]"
437,"[0.3801192045211792, -0.6608357429504395, 0.4740401804447174, -0.49360355734825134, 0.4122949242591858, -0.3804534673690796, 0.5313999652862549, 0.4136282801628113, -0.07552646100521088, -0.005641599651426077]"
447,"[0.15183742344379425, -0.04108534753322601, -0.26369452476501465, -0.5212687849998474, -0.07571174204349518, -0.5436974763870239, 0.7457019090652466, 0.7927514910697937, -1.077134370803833, 0.25062188506126404]"
457,"[0.29767927527427673, -0.528404712677002, 0.15273383259773254, 0.3470914661884308, 0.10385485738515854, -0.6800875067710876, -0.1253100335597992, 0.6622951030731201, -0.4731459319591522, 0.2705153226852417]"
467,"[0.13305243849754333, -0.4451819360256195, 0.9381767511367798, -0.4918815791606903, 0.18103043735027313, -1.7073204517364502, 0.8436311483383179, 0.7982292771339417, 0.8238542675971985, -0.47959622740745544]"
477,"[-0.12773099541664124, -0.4182971119880676, -0.24053409695625305, 0.3273680806159973, 0.2703709900379181, -0.3551684319972992, 0.2986902594566345, 0.16672366857528687, -0.7107122540473938, 0.4280012547969818]"
487,"[0.040696196258068085, -0.5080867409706116, 0.4415851831436157, -0.021505868062376976, 0.32757678627967834, -0.18696574866771698, -0.19475451111793518, 1.1249910593032837, -0.2598060071468353, -0.4143553078174591]"
497,"[0.07810723781585693, -0.6620998382568359, -0.20252084732055664, 0.9197613596916199, 0.530730128288269, 0.5016112327575684, 0.7143591046333313, 0.4689079523086548, -0.669786274433136, -0.20318584144115448]"
507,"[0.1900550276041031, -0.6323491334915161, 0.6989470720291138, -0.6892978549003601, 0.6969678997993469, 0.23945580422878265, -0.9010741114616394, -0.23657891154289246, -0.8145887851715088, -0.41378673911094666]"
517,"[-0.917047917842865, -0.05674492567777634, -0.09831968694925308, -0.41968461871147156, 0.5911042094230652, -0.2080715000629425, -0.8752302527427673, 0.19272381067276, -0.6142323613166809, 0.035252783447504044]"
527,"[-0.4121580719947815, -0.1774468570947647, -0.4230714738368988, -0.5608689188957214, 0.29349085688591003, -0.40223976969718933, -0.18560582399368286, 0.2306797206401825, -0.7726860642433167, 0.7523161768913269]"
537,"[0.0019960051868110895, -0.2041161209344864, 1.137660264968872, 0.25705915689468384, -0.23078034818172455, -0.09885811805725098, 1.106284499168396, 0.9895113706588745, -0.006317633204162121, 0.3655852675437927]"
547,"[-0.5563806295394897, -0.4382568299770355, -0.5694255828857422, -0.28239914774894714, 0.766396701335907, -0.0941646471619606, 0.028079230338335037, 0.8187509775161743, 0.00556259835138917, 0.29326140880584717]"
557,"[-0.3119923770427704, 0.1823638677597046, 1.9270583391189575, 0.04164465144276619, 0.9792305827140808, -0.04051913321018219, 0.10903605818748474, 1.2538506984710693, -0.7572062015533447, -0.21338053047657013]"
567,"[0.5279844403266907, -0.12755392491817474, 0.052477337419986725, -0.09110939502716064, 0.10922792553901672, -0.17327237129211426, -0.0503748282790184, 0.725047767162323, -0.03837433084845543, 0.5394254326820374]"
577,"[-0.016863051801919937, -0.4288133680820465, 0.47742462158203125, -0.7913613319396973, 0.17091093957424164, -0.5229455232620239, -0.04924863576889038, 0.056919634342193604, -0.29197055101394653, 0.40437355637550354]"
587,"[-0.5026518702507019, -0.21508051455020905, 0.09605766087770462, -0.2533646821975708, 0.6458520293235779, -0.4504590332508087, 0.06756916642189026, -0.4284599721431732, -0.7032911777496338, 0.8054845929145813]"
597,"[-0.1798940896987915, -0.7852810621261597, 0.18874402344226837, -0.4812224507331848, -0.012922822497785091, -0.4652439057826996, 0.3051642179489136, -0.08902724832296371, -0.007914007641375065, 0.5571072101593018]"
607,"[-0.31959599256515503, -0.19126944243907928, 1.210670828819275, -0.7130132913589478, 0.5249559283256531, -0.5855375528335571, 0.2420341521501541, 0.1691969335079193, -0.22387896478176117, 0.44278234243392944]"
8,"[0.40970098972320557, -0.7960244417190552, 0.742520809173584, 0.053464099764823914, 0.08429913967847824, -0.4951358437538147, -1.0168663263320923, 0.6862049102783203, -0.10780912637710571, 0.37700754404067993]"
18,"[0.03468545526266098, -0.4523587226867676, 0.2809457778930664, 0.006303572095930576, 0.4708445966243744, -0.40810513496398926, 0.18635967373847961, 0.41691431403160095, -0.32041797041893005, 0.27050578594207764]"
28,"[-0.04505494236946106, -0.28335392475128174, -0.2836742103099823, 0.26856473088264465, 0.3946981430053711, 0.08453866094350815, 0.3711155652999878, 0.04300892353057861, -0.5449703335762024, 0.5414209365844727]"
38,"[-0.18653607368469238, -0.4089808464050293, -0.08810078352689743, -0.39337971806526184, 0.7918755412101746, -0.3941004276275635, -1.024548053741455, -0.2894781529903412, -0.12652473151683807, 0.7097719311714172]"
48,"[-0.5357179045677185, -0.10085121542215347, 0.36171790957450867, -0.09772281348705292, 0.5750874280929565, -0.10521213710308075, -0.146022230386734, 0.2403450459241867, -0.7518289685249329, 0.7831329703330994]"
58,"[-0.3985351324081421, -0.39195528626441956, -0.3441718518733978, -0.1200634241104126, 0.2839835584163666, -0.7038905024528503, -0.041430458426475525, -0.03922030329704285, -0.7661762833595276, 0.31458643078804016]"
68,"[0.13668572902679443, -0.19818304479122162, 0.10842583328485489, -0.07422485202550888, 0.03816533833742142, -0.5564948320388794, -0.02430620975792408, 0.459180623292923, -0.8845817446708679, 0.06609930843114853]"
78,"[0.18416471779346466, 0.4437342882156372, 1.0048470497131348, -1.2948272228240967, 0.5625625848770142, -0.07771217823028564, 0.6457321047782898, 0.5297288298606873, -0.3197002112865448, 0.9158356785774231]"
88,"[0.1325116753578186, -0.5228793025016785, 0.16816513240337372, 0.3265887498855591, 0.48744121193885803, -0.11810239404439926, -0.009368821047246456, 0.5937899947166443, -0.48165231943130493, 0.4221819341182709]"
98,"[0.2699282765388489, -0.7055567502975464, 0.522781252861023, 0.543865978717804, 0.17063693702220917, -0.7202293276786804, -0.0822841003537178, -0.30045032501220703, -0.8075628280639648, 0.24121306836605072]"
108,"[-0.33305594325065613, -0.802371084690094, -0.008184660226106644, 0.23056915402412415, -0.02378791943192482, -0.15463601052761078, 0.6188792586326599, -0.3922441601753235, -0.6941766142845154, 0.4107455611228943]"
118,"[-0.6857932806015015, -0.5489721298217773, -0.36593538522720337, -0.6194013953208923, -0.018741877749562263, 0.007798765320330858, -0.5926600098609924, 0.6760119795799255, 0.30279380083084106, 0.9626756906509399]"
128,"[0.22228871285915375, -0.1873144656419754, 0.18703995645046234, -0.34729906916618347, 0.902829647064209, -1.237013339996338, -0.5139402747154236, 0.3089766502380371, -0.4942997395992279, 0.14924916625022888]"
138,"[0.4915041923522949, -0.5477902293205261, -0.37982988357543945, -0.19932354986667633, 0.4407161474227905, -1.0873984098434448, -0.2489277571439743, 1.750413417816162, 0.5069832801818848, -0.12322039902210236]"
148,"[-0.5141543745994568, -0.3170183598995209, 0.033715374767780304, 0.5485126376152039, -0.14557737112045288, -0.27418068051338196, 0.08193157613277435, 0.30678653717041016, -0.9623739719390869, -0.19264885783195496]"
158,"[0.8916030526161194, -0.8392894864082336, 0.20777195692062378, -0.16002097725868225, -0.2176751047372818, 0.2932782471179962, 0.20066241919994354, 0.1806447058916092, -0.633975088596344, 0.31725597381591797]"
168,"[0.1266729086637497, -0.6329428553581238, 0.03392321243882179, 0.19963936507701874, 0.33962491154670715, -0.2442973405122757, 0.023539826273918152, 0.4747902452945709, -0.13620656728744507, 0.5071516633033752]"
178,"[0.12293264269828796, -0.4668702781200409, 0.3281811475753784, 0.41715574264526367, 0.5801348686218262, -0.2823612093925476, 0.08700989186763763, -0.26111191511154175, -0.6646696329116821, 0.7411910891532898]"
188,"[-0.5377923846244812, -0.49556398391723633, 0.17325066030025482, -0.0919436663389206, 0.7383768558502197, -0.36695870757102966, 0.34860125184059143, 0.16129055619239807, -0.4925330579280853, -0.08715280145406723]"
198,"[-0.4897553622722626, -0.22218045592308044, 0.15600930154323578, 0.41489702463150024, 0.8780863285064697, -0.7399777173995972, -0.027281031012535095, -0.055873919278383255, -0.5538795590400696, 0.2864864468574524]"
208,"[-0.2306290566921234, -0.34189534187316895, -0.44832465052604675, 1.1402944326400757, 0.26231610774993896, -0.8683602809906006, 0.4333013892173767, 0.6262543797492981, -0.465238481760025, 0.16998203098773956]"
218,"[0.7681466341018677, -0.7117814421653748, -0.3615245223045349, -0.29795947670936584, -0.025124549865722656, 0.02208961360156536, -0.08397958427667618, -0.0011670970125123858, -0.38249433040618896, 0.7137429714202881]"
228,"[0.9272567629814148, -0.41607123613357544, 0.12217921018600464, 0.04230508208274841, 0.1817626953125, -0.44289425015449524, -0.28788331151008606, 0.1521379053592682, -0.9123921990394592, 0.5698370337486267]"
238,"[0.272051602602005, -0.1438371241092682, 0.4575272798538208, 0.4947214126586914, 0.14010368287563324, 0.10675260424613953, 0.23980562388896942, 0.19336558878421783, -1.0596661567687988, 0.6289541125297546]"
248,"[-0.11873617768287659, 0.15094952285289764, 0.3829578757286072, -0.38245514035224915, 0.501724123954773, -0.20182311534881592, -0.22776317596435547, 0.6320618987083435, -0.8163061141967773, 0.41085085272789]"
258,"[0.07362419366836548, -0.153600811958313, 2.0197572708129883, 0.20198342204093933, -0.38015419244766235, -0.6435597538948059, 1.1258426904678345, 0.34900903701782227, -0.44999778270721436, 0.6528855562210083]"
268,"[0.07664857804775238, -0.9381964802742004, -0.3648533821105957, 0.4039417505264282, 0.14262725412845612, 0.2659760117530823, -0.377908319234848, 0.21608398854732513, 0.02252230793237686, 0.552360475063324]"
278,"[-0.3398844301700592, 0.7182856202125549, 0.12876655161380768, -0.4347614645957947, 1.517756462097168, -0.9475288987159729, 0.9329745173454285, 0.392530232667923, -0.08566009253263474, 1.1568487882614136]"
288,"[-0.41402047872543335, -0.3800845146179199, -0.19635218381881714, -0.10089335590600967, 0.45832669734954834, -0.18657082319259644, 0.39225172996520996, 0.325019896030426, -0.2747313380241394, 0.24434161186218262]"
298,"[-0.28796613216400146, -0.48739445209503174, -0.35557180643081665, 0.02377145364880562, 0.5474205017089844, 0.2581825852394104, 0.05768907442688942, 0.03833731263875961, -0.4332062602043152, 0.27451884746551514]"
308,"[-1.1757395267486572, -0.03409116715192795, -1.0872156620025635, -0.1924227476119995, -0.3073483407497406, -1.078506350517273, -0.11218662559986115, 1.080444097518921, 0.22652405500411987, -0.4135977625846863]"
318,"[-0.2274048775434494, -0.3210614025592804, -0.13098512589931488, 0.10182646661996841, 0.4635174572467804, -0.4853310286998749, 0.22440539300441742, 0.5647120475769043, -0.31021401286125183, 0.14781875908374786]"
328,"[0.2993653118610382, -0.5459762215614319, -0.11573660373687744, -0.3752758204936981, -0.05539453774690628, -0.47549715638160706, -0.6876094937324524, -0.007630493957549334, -0.32519298791885376, 0.8357577323913574]"
338,"[-0.3079996109008789, -0.7247236371040344, 0.3075237274169922, -0.05821744352579117, 0.3920493423938751, -0.34670937061309814, 0.7244702577590942, -0.5567466020584106, 0.23905214667320251, 0.6961442828178406]"
348,"[-0.06865783780813217, -0.39095741510391235, -0.2167222648859024, 0.012273440137505531, 0.32568639516830444, -0.5784749984741211, 0.2775535583496094, 0.4224834442138672, -0.7636871933937073, 0.34334996342658997]"
358,"[-0.48132947087287903, -0.48259973526000977, 0.8544463515281677, -0.35771095752716064, -0.6072990298271179, -0.3048478960990906, 0.055440835654735565, 0.6609296202659607, -0.27717652916908264, 0.04040556773543358]"
368,"[0.1071796789765358, -0.42243126034736633, 0.0015973944682627916, -0.06586163491010666, 0.36245715618133545, -0.3873082101345062, 0.42331764101982117, 0.15392829477787018, -0.3347024917602539, 0.17367245256900787]"
378,"[-0.6477296948432922, -0.261330246925354, 0.22578716278076172, 0.2246844470500946, 0.8210170269012451, -0.4674820601940155, 0.05080019310116768, 0.14221611618995667, -0.4296284019947052, 0.3142266869544983]"
388,"[-0.9341171383857727, 0.466513991355896, -0.2274741530418396, -0.5283672213554382, -0.013070817105472088, -0.558300793170929, 0.021945029497146606, 0.367371141910553, -0.39368849992752075, 1.0820165872573853]"
398,"[0.00431099021807313, -0.4711923599243164, 0.4190625250339508, -0.05325362831354141, 0.4701976478099823, -0.3455023467540741, -1.298812747001648, 0.5312973856925964, -0.4803663492202759, 0.7067932486534119]"
408,"[-0.26740285754203796, -0.721882700920105, 0.5676256418228149, -0.17670230567455292, -0.23514586687088013, -0.07029218226671219, 0.08521129190921783, 0.2727277874946594, -0.5611415505409241, 0.4542895257472992]"
418,"[0.8017909526824951, -0.6579033732414246, 0.2636977434158325, 0.6628159880638123, 0.7352181673049927, -1.8344159126281738, 0.234066441655159, 0.15500742197036743, 0.266899436712265, -0.15219219028949738]"
428,"[0.19931617379188538, -0.42464926838874817, -0.17414230108261108, 0.5885418653488159, 0.30328983068466187, -0.14990182220935822, -0.042809151113033295, 0.383842408657074, -0.23841911554336548, 0.494019478559494]"
438,"[0.031941305845975876, -0.3745155334472656, 0.10345920920372009, -0.50785893201828, 0.36221373081207275, -0.33734291791915894, 0.19553422927856445, 0.4662795662879944, -0.48254767060279846, 0.21544305980205536]"
