user_id,user_embedding
4374,"0.0,0.0,0.5240955,0.0,1.520238,0.05249255,0.0,0.0"
4375,"0.0,0.0,0.3713373,0.0,2.171975,0.05637519,0.0,0.0"
4376,"0.0,0.0,0.68873173,0.0,0.8958951,0.048718497,0.0,0.0"
4377,"0.0,0.0,0.46649128,0.0,1.7690079,0.053939827,0.0,0.0"
4378,"0.0,0.0,0.7952502,0.0,0.5863867,0.04676497,0.0,0.0"
4379,"0.0,0.0,0.84478295,0.0,0.3466291,0.045854475,0.0,0.0"
4380,"0.0,0.0,0.5433231,0.0,1.4202646,0.052234814,0.0,0.0"
4381,"0.0,0.0,0.70821387,0.0,0.81277823,0.04835848,0.0,0.0"
4382,"0.0,0.0,0.85653234,0.0,0.31969285,0.045447517,0.0,0.0"
4383,"0.0,0.0,0.74515194,0.0,0.71958613,0.0474719,0.0,0.0"
4384,"0.0,0.0,0.5498538,0.0,1.4177701,0.051826276,0.0,0.0"
4385,"0.0,0.0,0.74927235,0.0,0.68110174,0.047596764,0.0,0.0"
4386,"0.0,0.0,0.52597827,0.0,1.5070566,0.0524681,0.0,0.0"
4387,"0.0,0.0,0.65460134,0.0,1.0121961,0.049554806,0.0,0.0"
4388,"0.0,0.0,0.47600275,0.0,1.7517767,0.05362708,0.0,0.0"
4389,"0.0,0.0,0.62410575,0.0,1.0839095,0.050415706,0.0,0.0"
4390,"0.0,0.0,0.6211096,0.0,1.1215019,0.05017851,0.0,0.0"
4391,"0.0,0.0,0.6886094,0.0,0.89712405,0.048812166,0.0,0.0"
4392,"0.0,0.0,0.6156179,0.0,1.1351292,0.050342448,0.0,0.0"
4393,"0.0,0.0,0.5785885,0.0,1.2907546,0.05126846,0.0,0.0"
4394,"0.0,0.0,0.6789233,0.0,0.90930814,0.049006812,0.0,0.0"
4395,"0.0,0.0,0.7369965,0.0,0.75614274,0.047585975,0.0,0.0"
4396,"0.0,0.0,0.6309934,0.0,1.0670353,0.05017884,0.0,0.0"
4397,"0.0,0.0,0.69454294,0.0,0.8814465,0.048583455,0.0,0.0"
4398,"0.0,0.0,0.6482573,0.0,1.0272647,0.049713433,0.0,0.0"
4399,"0.0,0.0,0.79817504,0.0,0.5436392,0.046732176,0.0,0.0"
4400,"0.0,0.0,0.59297377,0.0,1.228046,0.050956123,0.0,0.0"
4401,"0.0,0.0,0.7617001,0.0,0.6650195,0.04729316,0.0,0.0"
4402,"0.0,0.0,0.7604014,0.0,0.69611937,0.04715802,0.0,0.0"
4403,"0.0,0.0,0.70364606,0.0,0.8187815,0.04858433,0.0,0.0"
4404,"0.0,0.0,0.812152,0.0,0.45078477,0.046526156,0.0,0.0"
4405,"0.0,0.0,0.6012504,0.0,1.1970227,0.050720993,0.0,0.0"
4406,"0.0,0.0,0.4961604,0.0,1.6455295,0.053291224,0.0,0.0"
4407,"0.0,0.0,0.6223367,0.0,1.108663,0.050272953,0.0,0.0"
4408,"0.0,0.0,0.60481167,0.0,1.1834817,0.050803516,0.0,0.0"
4409,"0.0,0.0,0.59648716,0.0,1.2109888,0.050881624,0.0,0.0"
4410,"0.0,0.0,0.74161834,0.0,0.7031709,0.047687497,0.0,0.0"
4411,"0.0,0.0,0.46655673,0.0,1.7664394,0.05395499,0.0,0.0"
4412,"0.0,0.0,0.6555807,0.0,1.0052742,0.04959426,0.0,0.0"
4413,"0.0,0.0,0.5929451,0.0,1.2264574,0.05104583,0.0,0.0"
4414,"0.0,0.0,0.6031194,0.0,1.1746645,0.050803065,0.0,0.0"
4415,"0.0,0.0,0.6548463,0.0,1.0351639,0.04938863,0.0,0.0"
4416,"0.0,0.0,0.5823635,0.0,1.2692482,0.05127349,0.0,0.0"
4417,"0.0,0.0,0.5566365,0.0,1.3542991,0.051752634,0.0,0.0"
4418,"0.0,0.0,0.6190462,0.0,1.1629404,0.05022929,0.0,0.0"
4419,"0.0,0.0,0.75043637,0.0,0.7305899,0.047386564,0.0,0.0"
4420,"0.0,0.0,0.63052994,0.0,1.0456431,0.050309196,0.0,0.0"
4421,"0.0,0.0,0.5832786,0.0,1.2984848,0.051025126,0.0,0.0"
4422,"0.0,0.0,0.47787005,0.0,1.7080963,0.05366653,0.0,0.0"
4423,"0.0,0.0,0.595585,0.0,1.213882,0.050947286,0.0,0.0"
4424,"0.0,0.0,0.5851107,0.0,1.2599449,0.051094282,0.0,0.0"
4425,"0.0,0.0,0.76273584,0.0,0.65415275,0.047344558,0.0,0.0"
4426,"0.0,0.0,0.78342193,0.0,0.6441938,0.046634026,0.0,0.0"
4427,"0.0,0.0,0.700219,0.0,0.8842099,0.048385393,0.0,0.0"
4428,"0.0,0.0,0.5817088,0.0,1.276683,0.05116005,0.0,0.0"
4429,"0.0,0.0,0.6339468,0.0,1.0645458,0.050092146,0.0,0.0"
4430,"0.0,0.0,0.88449174,0.0,0.23649997,0.04419106,0.0,0.0"
4431,"0.0,0.0,0.59282047,0.0,1.2314205,0.0510022,0.0,0.0"
4432,"0.0,0.0,0.57843626,0.0,1.2786343,0.051468574,0.0,0.0"
4433,"0.0,0.0,0.704157,0.0,0.86285335,0.048429374,0.0,0.0"
4434,"0.0,0.0,0.5917708,0.0,1.2404047,0.05090354,0.0,0.0"
4435,"0.0,0.0,0.5541805,0.0,1.3944001,0.05195212,0.0,0.0"
4436,"0.0,0.0,0.73408234,0.0,0.7339407,0.047879767,0.0,0.0"
4437,"0.0,0.0,0.80949223,0.0,0.49970746,0.04642264,0.0,0.0"
4438,"0.0,0.0,0.8644378,0.0,0.33973235,0.045271374,0.0,0.0"
4439,"0.0,0.0,0.65470296,0.0,0.9956857,0.049714737,0.0,0.0"
4440,"0.0,0.0,0.6782483,0.0,0.8963155,0.04915405,0.0,0.0"
4441,"0.0,0.0,0.7467975,0.0,0.70629716,0.047459487,0.0,0.0"
4442,"0.0,0.0,0.7621623,0.0,0.6575846,0.047189735,0.0,0.0"
4443,"0.0,0.0,0.8130046,0.0,0.49836165,0.0465737,0.0,0.0"
4444,"0.0,0.0,0.6160127,0.0,1.123805,0.05049945,0.0,0.0"
4445,"0.0,0.0,0.7130749,0.0,0.8234904,0.048156306,0.0,0.0"
4446,"0.0,0.0,0.61769706,0.0,1.1382496,0.05032468,0.0,0.0"
4447,"0.0,0.0,0.79661006,0.0,0.5715891,0.046717007,0.0,0.0"
4448,"0.0,0.0,0.44446436,0.0,1.8562062,0.05441141,0.0,0.0"
4449,"0.0,0.0,0.5827172,0.0,1.2667916,0.051098183,0.0,0.0"
4450,"0.0,0.0,0.81095237,0.0,0.45435083,0.04651666,0.0,0.0"
4451,"0.0,0.0,0.8898862,0.0,0.2181552,0.043883786,0.0,0.0"
4452,"0.0,0.0,0.6131191,0.0,1.152206,0.050507605,0.0,0.0"
4453,"0.0,0.0,0.8251742,0.0,0.45992777,0.046103794,0.0,0.0"
4454,"0.0,0.0,0.82340467,0.0,0.41990083,0.046348326,0.0,0.0"
4455,"0.0,0.0,0.60016143,0.0,1.2014499,0.050873615,0.0,0.0"
4456,"0.0,0.0,0.521685,0.0,1.5174702,0.05267694,0.0,0.0"
4457,"0.0,0.0,0.50917566,0.0,1.5891707,0.052830692,0.0,0.0"
4458,"0.0,0.0,0.65203047,0.0,0.9919278,0.04978503,0.0,0.0"
4459,"0.0,0.0,0.65977037,0.0,0.9450624,0.04962979,0.0,0.0"
4460,"0.0,0.0,0.6012275,0.0,1.1918086,0.05081172,0.0,0.0"
4461,"0.0,0.0,0.47582886,0.0,1.7033267,0.05384616,0.0,0.0"
4462,"0.0,0.0,0.69383067,0.0,0.8922291,0.048637822,0.0,0.0"
4463,"0.0,0.0,0.83533716,0.0,0.43631643,0.04589387,0.0,0.0"
4464,"0.0,0.0,0.6799463,0.0,0.928767,0.04887924,0.0,0.0"
4465,"0.0,0.0,0.7616503,0.0,0.6666556,0.047183882,0.0,0.0"
4466,"0.0,0.0,0.6116787,0.0,1.1454139,0.050648134,0.0,0.0"
4467,"0.0,0.0,0.5941131,0.0,1.233367,0.05074374,0.0,0.0"
4468,"0.0,0.0,0.5917945,0.0,1.2413034,0.050882086,0.0,0.0"
4469,"0.0,0.0,0.71933436,0.0,0.8239559,0.04800912,0.0,0.0"
4470,"0.0,0.0,0.5017427,0.0,1.6170554,0.05300621,0.0,0.0"
4471,"0.0,0.0,0.6501994,0.0,1.005064,0.049739234,0.0,0.0"
4472,"0.0,0.0,0.5719615,0.0,1.3440807,0.051259425,0.0,0.0"
4473,"0.0,0.0,0.69999975,0.0,0.8346617,0.04858821,0.0,0.0"
4474,"0.0,0.0,0.61913234,0.0,1.126576,0.050311625,0.0,0.0"
4475,"0.0,0.0,0.59895355,0.0,1.2066374,0.050629787,0.0,0.0"
4476,"0.0,0.0,0.8416235,0.0,0.3742454,0.045971625,0.0,0.0"
4477,"0.0,0.0,0.6334086,0.0,1.0665871,0.05011159,0.0,0.0"
4478,"0.0,0.0,0.78240734,0.0,0.56958145,0.047124017,0.0,0.0"
4479,"0.0,0.0,0.63676095,0.0,1.0890942,0.05000772,0.0,0.0"
4480,"0.0,0.0,0.7637131,0.0,0.66616666,0.047134135,0.0,0.0"
4481,"0.0,0.0,0.7703144,0.0,0.6205651,0.047221463,0.0,0.0"
4482,"0.0,0.0,0.5336416,0.0,1.4643219,0.052369744,0.0,0.0"
4483,"0.0,0.0,0.7903962,0.0,0.55593294,0.046871807,0.0,0.0"
4484,"0.0,0.0,0.37343442,0.0,2.1718776,0.05612295,0.0,0.0"
4485,"0.0,0.0,0.75794894,0.0,0.6589456,0.04735084,0.0,0.0"
4486,"0.0,0.0,0.9186561,0.0,0.07639545,0.04211248,0.0,0.0"
4487,"0.0,0.0,0.8017073,0.0,0.51262164,0.046677385,0.0,0.0"
4488,"0.0,0.0,0.81680435,0.0,0.46205056,0.046321675,0.0,0.0"
4489,"0.0,0.0,0.49132216,0.0,1.6575899,0.05346115,0.0,0.0"
4490,"0.0,0.0,0.631248,0.0,1.0894387,0.050097838,0.0,0.0"
4491,"0.0,0.0,0.37996957,0.0,2.1315417,0.05615951,0.0,0.0"
4492,"0.0,0.0,0.616831,0.0,1.1804522,0.05026082,0.0,0.0"
4493,"0.0,0.0,0.7958472,0.0,0.57564646,0.04673037,0.0,0.0"
4494,"0.0,0.0,0.6315344,0.0,1.1199784,0.049947035,0.0,0.0"
4495,"0.0,0.0,0.5997094,0.0,1.2017334,0.050798945,0.0,0.0"
4496,"0.0,0.0,0.5604907,0.0,1.3634567,0.051885054,0.0,0.0"
4497,"0.0,0.0,0.53110117,0.0,1.5141687,0.052217547,0.0,0.0"
4498,"0.0,0.0,0.6962339,0.0,0.89491034,0.04855343,0.0,0.0"
4499,"0.0,0.0,0.727956,0.0,0.7502203,0.047913216,0.0,0.0"
4500,"0.0,0.0,0.8183148,0.0,0.4983768,0.046292603,0.0,0.0"
4501,"0.0,0.0,0.6498835,0.0,1.036886,0.049740516,0.0,0.0"
4502,"0.0,0.0,0.58152115,0.0,1.301492,0.051010247,0.0,0.0"
4503,"0.0,0.0,0.6526494,0.0,1.0393239,0.04942843,0.0,0.0"
4504,"0.0,0.0,0.6129459,0.0,1.1516013,0.050426267,0.0,0.0"
4505,"0.0,0.0,0.4652958,0.0,1.7835646,0.053854667,0.0,0.0"
4506,"0.0,0.0,0.5507875,0.0,1.4301687,0.05167528,0.0,0.0"
4507,"0.0,0.0,0.5332161,0.0,1.483417,0.05235195,0.0,0.0"
4508,"0.0,0.0,0.7342467,0.0,0.72211236,0.047886714,0.0,0.0"
4509,"0.0,0.0,0.65964675,0.0,0.9777068,0.049487203,0.0,0.0"
4510,"0.0,0.0,0.7972734,0.0,0.56980395,0.046772346,0.0,0.0"
4511,"0.0,0.0,0.46032086,0.0,1.7990363,0.054058857,0.0,0.0"
4512,"0.0,0.0,0.5549625,0.0,1.3697543,0.051914554,0.0,0.0"
4513,"0.0,0.0,0.74146426,0.0,0.80047244,0.04727297,0.0,0.0"
4514,"0.0,0.0,0.6034692,0.0,1.2059824,0.050584413,0.0,0.0"
4515,"0.0,0.0,0.6835585,0.0,0.9670098,0.04876432,0.0,0.0"
4516,"0.0,0.0,0.57799774,0.0,1.285676,0.051324252,0.0,0.0"
4517,"0.0,0.0,0.713675,0.0,0.8031454,0.048223514,0.0,0.0"
4518,"0.0,0.0,0.3791491,0.0,2.1340556,0.056044336,0.0,0.0"
4519,"0.0,0.0,0.7764074,0.0,0.6377928,0.04691206,0.0,0.0"
4520,"0.0,0.0,0.55589706,0.0,1.3694434,0.051928263,0.0,0.0"
4521,"0.0,0.0,0.5917678,0.0,1.230456,0.050921395,0.0,0.0"
4522,"0.0,0.0,0.7056909,0.0,0.84779954,0.0483859,0.0,0.0"
4523,"0.0,0.0,0.5815528,0.0,1.2634495,0.05132648,0.0,0.0"
4524,"0.0,0.0,0.73739153,0.0,0.70413935,0.04782491,0.0,0.0"
4525,"0.0,0.0,0.7367981,0.0,0.73640174,0.047698427,0.0,0.0"
4526,"0.0,0.0,0.7106694,0.0,0.7898323,0.04833474,0.0,0.0"
4527,"0.0,0.0,0.74824303,0.0,0.74040437,0.047357187,0.0,0.0"
4528,"0.0,0.0,0.62382513,0.0,1.1012166,0.05013663,0.0,0.0"
4529,"0.0,0.0,0.73008174,0.0,0.75571835,0.047892004,0.0,0.0"
4530,"0.0,0.0,0.64058775,0.0,1.0288537,0.050011434,0.0,0.0"
4531,"0.0,0.0,0.71686065,0.0,0.79789025,0.04810958,0.0,0.0"
4532,"0.0,0.0,0.74217683,0.0,0.7240675,0.04754863,0.0,0.0"
4533,"0.0,0.0,0.5881597,0.0,1.241806,0.05109646,0.0,0.0"
4534,"0.0,0.0,0.59076923,0.0,1.2391708,0.05108483,0.0,0.0"
4535,"0.0,0.0,0.41330558,0.0,1.9659057,0.055467732,0.0,0.0"
4536,"0.0,0.0,0.58671975,0.0,1.2565976,0.05109276,0.0,0.0"
4537,"0.0,0.0,0.68905485,0.0,0.89715344,0.04892567,0.0,0.0"
4538,"0.0,0.0,0.7540585,0.0,0.6721358,0.047463913,0.0,0.0"
4539,"0.0,0.0,0.9619818,0.0,0.0,0.04013796,0.0,0.0"
4540,"0.0,0.0,0.763954,0.0,0.6553117,0.047232855,0.0,0.0"
4541,"0.0,0.0,0.7939218,0.0,0.56866795,0.04671507,0.0,0.0"
4542,"0.0,0.0,0.7544154,0.0,0.69864184,0.04737384,0.0,0.0"
4543,"0.0,0.0,0.70754904,0.0,0.80070275,0.04850501,0.0,0.0"
4544,"0.0,0.0,0.5891879,0.0,1.2539077,0.051135223,0.0,0.0"
4545,"0.0,0.0,0.6564518,0.0,1.005023,0.049469598,0.0,0.0"
4546,"0.0,0.0,0.6118855,0.0,1.1447816,0.050555293,0.0,0.0"
4547,"0.0,0.0,0.7583273,0.0,0.68051517,0.04725312,0.0,0.0"
4548,"0.0,0.0,0.69673026,0.0,0.8595952,0.048593853,0.0,0.0"
4549,"0.0,0.0,0.634287,0.0,1.0991684,0.04990043,0.0,0.0"
4550,"0.0,0.0,0.5943371,0.0,1.2397642,0.050761845,0.0,0.0"
4551,"0.0,0.0,0.6402987,0.0,1.062392,0.049827345,0.0,0.0"
4552,"0.0,0.0,0.7308821,0.0,0.7639359,0.047824938,0.0,0.0"
4553,"0.0,0.0,0.62017024,0.0,1.1398885,0.050350208,0.0,0.0"
4554,"0.0,0.0,0.6964475,0.0,0.85553575,0.04859104,0.0,0.0"
4555,"0.0,0.0,0.52985036,0.0,1.5118513,0.05246621,0.0,0.0"
4556,"0.0,0.0,0.5725206,0.0,1.3417442,0.051294733,0.0,0.0"
4557,"0.0,0.0,0.7482485,0.0,0.69778043,0.04751085,0.0,0.0"
4558,"0.0,0.0,0.69741774,0.0,0.87834036,0.048522238,0.0,0.0"
4559,"0.0,0.0,0.6551455,0.0,0.9912249,0.04956513,0.0,0.0"
4560,"0.0,0.0,0.78520286,0.0,0.5880311,0.046944454,0.0,0.0"
4561,"0.0,0.0,0.6511714,0.0,1.0093666,0.04969512,0.0,0.0"
4562,"0.0,0.0,0.6385949,0.0,1.0900054,0.04984358,0.0,0.0"
4563,"0.0,0.0,0.5977895,0.0,1.1994538,0.050778873,0.0,0.0"
4564,"0.0,0.0,0.68404853,0.0,0.91547483,0.048897482,0.0,0.0"
4565,"0.0,0.0,0.63871485,0.0,1.0599159,0.049989175,0.0,0.0"
4566,"0.0,0.0,0.54287076,0.0,1.4549503,0.051940516,0.0,0.0"
4567,"0.0,0.0,0.5753823,0.0,1.3042111,0.051476777,0.0,0.0"
4568,"0.0,0.0,0.54068506,0.0,1.4353321,0.05214673,0.0,0.0"
4569,"0.0,0.0,0.68605673,0.0,0.91545063,0.048852023,0.0,0.0"
4570,"0.0,0.0,0.6991005,0.0,0.91098666,0.04852785,0.0,0.0"
4571,"0.0,0.0,0.70211655,0.0,0.85961646,0.048481457,0.0,0.0"
4572,"0.0,0.0,0.46343166,0.0,1.7967882,0.053829968,0.0,0.0"
4573,"0.0,0.0,0.66193235,0.0,1.0203605,0.049296718,0.0,0.0"
4574,"0.0,0.0,0.7918242,0.0,0.5333113,0.046910882,0.0,0.0"
4575,"0.0,0.0,0.9670227,0.0,0.0,0.040519893,0.0,0.0"
4576,"0.0,0.0,0.7177583,0.0,0.80164194,0.048031025,0.0,0.0"
4577,"0.0,0.0,0.6725717,0.0,0.9521203,0.049076512,0.0,0.0"
4578,"0.0,0.0,0.5318882,0.0,1.4898937,0.05230916,0.0,0.0"
4579,"0.0,0.0,0.6188441,0.0,1.1297762,0.05036229,0.0,0.0"
4580,"0.0,0.0,0.53491294,0.0,1.5006716,0.052237548,0.0,0.0"
4581,"0.0,0.0,0.7711509,0.0,0.59352803,0.04737763,0.0,0.0"
4582,"0.0,0.0,0.54265565,0.0,1.4528611,0.05203774,0.0,0.0"
4583,"0.0,0.0,0.60254776,0.0,1.1859306,0.050887614,0.0,0.0"
4584,"0.0,0.0,0.50577307,0.0,1.6296575,0.052796975,0.0,0.0"
4585,"0.0,0.0,0.4748198,0.0,1.7408397,0.05365079,0.0,0.0"
4586,"0.0,0.0,0.5896068,0.0,1.2305712,0.051090438,0.0,0.0"
4587,"0.0,0.0,0.7518368,0.0,0.700845,0.04739659,0.0,0.0"
4588,"0.0,0.0,0.62099177,0.0,1.1058228,0.050377205,0.0,0.0"
4589,"0.0,0.0,0.46272677,0.0,1.7956882,0.053871907,0.0,0.0"
4590,"0.0,0.0,0.68517876,0.0,0.8994273,0.048842438,0.0,0.0"
4591,"0.0,0.0,0.56005895,0.0,1.347362,0.051928114,0.0,0.0"
4592,"0.0,0.0,0.56599087,0.0,1.3479054,0.05161937,0.0,0.0"
4593,"0.0,0.0,0.8023081,0.0,0.52639854,0.046834704,0.0,0.0"
4594,"0.0,0.0,0.51802874,0.0,1.5530257,0.052684642,0.0,0.0"
4595,"0.0,0.0,0.5251802,0.0,1.512454,0.05267065,0.0,0.0"
4596,"0.0,0.0,0.8062763,0.0,0.5300632,0.046529394,0.0,0.0"
4597,"0.0,0.0,0.6486975,0.0,1.0031452,0.04974115,0.0,0.0"
4598,"0.0,0.0,0.6851747,0.0,0.93350464,0.048775624,0.0,0.0"
4599,"0.0,0.0,0.72351336,0.0,0.8016907,0.0478271,0.0,0.0"
4600,"0.0,0.0,0.54827434,0.0,1.42627,0.051971003,0.0,0.0"
4601,"0.0,0.0,0.7216338,0.0,0.8004246,0.048021056,0.0,0.0"
4602,"0.0,0.0,0.6439611,0.0,1.0484781,0.049919907,0.0,0.0"
4603,"0.0,0.0,0.693404,0.0,0.8634716,0.048713177,0.0,0.0"
4604,"0.0,0.0,0.8499305,0.0,0.30802938,0.045243703,0.0,0.0"
4605,"0.0,0.0,0.7812338,0.0,0.5587057,0.047263607,0.0,0.0"
4606,"0.0,0.0,0.7557028,0.0,0.69964343,0.04716251,0.0,0.0"
4607,"0.0,0.0,0.568687,0.0,1.3327358,0.05148892,0.0,0.0"
4608,"0.0,0.0,0.57587874,0.0,1.3134631,0.0513243,0.0,0.0"
4609,"0.0,0.0,0.7374945,0.0,0.7275034,0.047736224,0.0,0.0"
4610,"0.0,0.0,0.7537863,0.0,0.6623191,0.047454838,0.0,0.0"
4611,"0.0,0.0,0.78146666,0.0,0.6071589,0.047126755,0.0,0.0"
4612,"0.0,0.0,0.70706785,0.0,0.8483331,0.04835567,0.0,0.0"
4613,"0.0,0.0,0.64218175,0.0,1.0294275,0.04978081,0.0,0.0"
4614,"0.0,0.0,0.5934815,0.0,1.2249591,0.050986867,0.0,0.0"
4615,"0.0,0.0,0.5999826,0.0,1.2099788,0.050743405,0.0,0.0"
4616,"0.0,0.0,0.5830326,0.0,1.2480961,0.051352166,0.0,0.0"
4617,"0.0,0.0,0.81693053,0.0,0.45063454,0.046384335,0.0,0.0"
4618,"0.0,0.0,0.7590231,0.0,0.66342854,0.04725183,0.0,0.0"
4619,"0.0,0.0,0.7060089,0.0,0.8080168,0.048408452,0.0,0.0"
4620,"0.0,0.0,0.5438661,0.0,1.4629254,0.05200054,0.0,0.0"
4621,"0.0,0.0,0.72848517,0.0,0.74856055,0.047906898,0.0,0.0"
4622,"0.0,0.0,0.64102894,0.0,1.0275354,0.049969967,0.0,0.0"
4623,"0.0,0.0,0.68905795,0.0,0.8971212,0.048757993,0.0,0.0"
4624,"0.0,0.0,0.55313003,0.0,1.3915442,0.05198506,0.0,0.0"
4625,"0.0,0.0,0.68054026,0.0,0.90615046,0.049147487,0.0,0.0"
4626,"0.0,0.0,0.54561985,0.0,1.4222313,0.052083913,0.0,0.0"
4627,"0.0,0.0,0.63729906,0.0,1.0799598,0.049894173,0.0,0.0"
4628,"0.0,0.0,0.5848576,0.0,1.2900081,0.05116131,0.0,0.0"
4629,"0.0,0.0,0.5879064,0.0,1.2555732,0.050971236,0.0,0.0"
4630,"0.0,0.0,0.69588625,0.0,0.86167264,0.048756834,0.0,0.0"
4631,"0.0,0.0,0.6346268,0.0,1.0740869,0.050044112,0.0,0.0"
4632,"0.0,0.0,0.63593626,0.0,1.0655236,0.04999425,0.0,0.0"
4633,"0.0,0.0,0.6175954,0.0,1.1325829,0.05035451,0.0,0.0"
4634,"0.0,0.0,0.37871212,0.0,2.1339812,0.05607578,0.0,0.0"
4635,"0.0,0.0,0.6449183,0.0,1.0445411,0.04984404,0.0,0.0"
4636,"0.0,0.0,0.6955797,0.0,0.854683,0.04869697,0.0,0.0"
4637,"0.0,0.0,0.6351888,0.0,1.0714048,0.049991135,0.0,0.0"
4638,"0.0,0.0,0.84359634,0.0,0.3510646,0.04582516,0.0,0.0"
4639,"0.0,0.0,0.51954556,0.0,1.5288658,0.052766237,0.0,0.0"
4640,"0.0,0.0,0.7080924,0.0,0.80488795,0.04851217,0.0,0.0"
4641,"0.0,0.0,0.6912426,0.0,0.88496053,0.048799157,0.0,0.0"
4642,"0.0,0.0,0.7458199,0.0,0.7245061,0.0474178,0.0,0.0"
4643,"0.0,0.0,0.83439356,0.0,0.41657856,0.045972224,0.0,0.0"
4644,"0.0,0.0,0.7489759,0.0,0.69922256,0.047520094,0.0,0.0"
4645,"0.0,0.0,0.59837806,0.0,1.2146081,0.050688013,0.0,0.0"
4646,"0.0,0.0,0.724289,0.0,0.7653343,0.048014008,0.0,0.0"
4647,"0.0,0.0,0.6043736,0.0,1.1680148,0.050839942,0.0,0.0"
4648,"0.0,0.0,0.589291,0.0,1.2462728,0.051070854,0.0,0.0"
4649,"0.0,0.0,0.51997787,0.0,1.5703878,0.05246972,0.0,0.0"
4650,"0.0,0.0,0.7925321,0.0,0.5458651,0.046830975,0.0,0.0"
4651,"0.0,0.0,0.6640985,0.0,1.0214318,0.049187787,0.0,0.0"
4652,"0.0,0.0,0.63880974,0.0,1.0637381,0.04985281,0.0,0.0"
4653,"0.0,0.0,0.746712,0.0,0.7094009,0.047618482,0.0,0.0"
4654,"0.0,0.0,0.5894797,0.0,1.2294593,0.051056225,0.0,0.0"
4655,"0.0,0.0,0.6951867,0.0,0.8411075,0.04868884,0.0,0.0"
4656,"0.0,0.0,0.5730515,0.0,1.3205438,0.051312726,0.0,0.0"
4657,"0.0,0.0,0.5934735,0.0,1.2437646,0.050931208,0.0,0.0"
4658,"0.0,0.0,1.0011532,0.0,0.0,0.038888093,0.0,0.0"
4659,"0.0,0.0,0.47175112,0.0,1.7440066,0.053795684,0.0,0.0"
4660,"0.0,0.0,0.60182154,0.0,1.195312,0.050747406,0.0,0.0"
4661,"0.0,0.0,0.57232904,0.0,1.317234,0.051521264,0.0,0.0"
4662,"0.0,0.0,0.98910666,0.0,0.0,0.039446346,0.0,0.0"
4663,"0.0,0.0,0.71848613,0.0,0.77555335,0.048129715,0.0,0.0"
4664,"0.0,0.0,0.56517947,0.0,1.3663311,0.051564552,0.0,0.0"
4665,"0.0,0.0,0.5898346,0.0,1.2241039,0.05116054,0.0,0.0"
4666,"0.0,0.0,0.5649867,0.0,1.3317668,0.051733643,0.0,0.0"
4667,"0.0,0.0,0.67691976,0.0,0.930315,0.048987146,0.0,0.0"
4668,"0.0,0.0,0.75524724,0.0,0.69429564,0.047195014,0.0,0.0"
4669,"0.0,0.0,0.68539363,0.0,0.9091786,0.04880899,0.0,0.0"
4670,"0.0,0.0,0.7337482,0.0,0.7682126,0.047720067,0.0,0.0"
4671,"0.0,0.0,0.5664464,0.0,1.3332448,0.05172772,0.0,0.0"
4672,"0.0,0.0,0.52799827,0.0,1.5380381,0.052269496,0.0,0.0"
4673,"0.0,0.0,0.53748363,0.0,1.4780178,0.05219479,0.0,0.0"
4674,"0.0,0.0,0.56975496,0.0,1.3313956,0.051465057,0.0,0.0"
4675,"0.0,0.0,0.5709743,0.0,1.3273253,0.051515125,0.0,0.0"
4676,"0.0,0.0,0.70566547,0.0,0.87834656,0.048252575,0.0,0.0"
4677,"0.0,0.0,0.588242,0.0,1.2599136,0.05103668,0.0,0.0"
4678,"0.0,0.0,0.8207854,0.0,0.41700453,0.046493102,0.0,0.0"
4679,"0.0,0.0,0.675828,0.0,0.99342716,0.048883293,0.0,0.0"
4680,"0.0,0.0,0.7104247,0.0,0.84784675,0.048206206,0.0,0.0"
4681,"0.0,0.0,0.5820745,0.0,1.2597021,0.051402867,0.0,0.0"
4682,"0.0,0.0,0.58261836,0.0,1.2676195,0.051264733,0.0,0.0"
4683,"0.0,0.0,0.74943423,0.0,0.70546687,0.0474354,0.0,0.0"
4684,"0.0,0.0,0.71323633,0.0,0.8267722,0.048118833,0.0,0.0"
4685,"0.0,0.0,0.76324755,0.0,0.6342023,0.047312744,0.0,0.0"
4686,"0.0,0.0,0.5489116,0.0,1.403709,0.052074187,0.0,0.0"
4687,"0.0,0.0,0.43495116,0.0,1.9050214,0.054687575,0.0,0.0"
4688,"0.0,0.0,0.75543225,0.0,0.66188926,0.04738922,0.0,0.0"
4689,"0.0,0.0,0.5971643,0.0,1.2235084,0.05092105,0.0,0.0"
4690,"0.0,0.0,0.65950626,0.0,1.0213277,0.049384076,0.0,0.0"
4691,"0.0,0.0,0.7899544,0.0,0.6177994,0.04668139,0.0,0.0"
4692,"0.0,0.0,0.82138604,0.0,0.4482152,0.046189055,0.0,0.0"
4693,"0.0,0.0,0.74788356,0.0,0.6842765,0.047609672,0.0,0.0"
4694,"0.0,0.0,0.6310997,0.0,1.1333685,0.049962252,0.0,0.0"
4695,"0.0,0.0,0.79016864,0.0,0.5850819,0.046921495,0.0,0.0"
4696,"0.0,0.0,0.5370251,0.0,1.4720539,0.05231143,0.0,0.0"
4697,"0.0,0.0,0.3797014,0.0,2.1607685,0.055901635,0.0,0.0"
4698,"0.0,0.0,0.68018675,0.0,0.920253,0.048979823,0.0,0.0"
4699,"0.0,0.0,0.6668032,0.0,1.0067536,0.04923765,0.0,0.0"
