MovieID,Title,Genres,MovieID_idx,Genres_idx
1804,"Newton Boys, The (1998)",Drama,1741,2
1805,Wild Things (1998),Drama,1742,2
1806,Paulie (1998),Comedy,1743,0
1807,"Cool Dry Place, A (1998)",Drama,1744,2
1809,Hana-bi (1997),Drama,1745,2
1810,Primary Colors (1998),Drama,1746,2
1811,"Niagara, Niagara (1997)",Drama,1747,2
1812,Wide Awake (1998),Drama,1748,2
1814,"Price Above Rubies, A (1998)",Drama,1749,2
1815,Eden (1997),Drama,1750,2
1816,Two Girls and a Guy (1997),Drama,1751,2
1817,No Looking Back (1998),Drama,1752,2
1819,Storefront Hitchcock (1997),Drama,1753,2
1820,"Proposition, The (1998)",Drama,1754,2
1821,"Object of My Affection, The (1998)",Comedy,1755,0
1822,Meet the Deedles (1998),Comedy,1756,0
1824,Homegrown (1998),Comedy,1757,0
1825,"Player's Club, The (1998)",Drama,1758,2
1826,Barney's Great Adventure (1998),Adventure,1759,1
1827,"Big One, The (1997)",Comedy,1760,0
1829,Chinese Box (1997),Drama,1761,2
1830,Follow the Bitch (1998),Comedy,1762,0
1831,Lost in Space (1998),Action,1763,3
1832,Heaven's Burning (1997),Drama,1764,2
1833,Mercury Rising (1998),Drama,1765,2
1834,"Spanish Prisoner, The (1997)",Drama,1766,2
1835,City of Angels (1998),Romance,1767,6
1836,"Last Days of Disco, The (1998)",Drama,1768,2
1837,"Odd Couple II, The (1998)",Comedy,1769,0
1839,My Giant (1998),Comedy,1770,0
1840,He Got Game (1998),Drama,1771,2
1841,"Gingerbread Man, The (1998)",Drama,1772,2
1842,Illtown (1996),Drama,1773,2
1843,Slappy and the Stinkers (1998),Comedy,1774,0
1844,Live Flesh (1997),Drama,1775,2
1845,Zero Effect (1998),Comedy,1776,0
1846,Nil By Mouth (1997),Drama,1777,2
1847,Ratchet (1996),Drama,1778,2
1848,"Borrowers, The (1997)",Comedy,1779,0
1849,Prince Valiant (1997),Adventure,1780,1
1850,"I Love You, Don't Touch Me! (1998)",Drama,1781,2
1851,Leather Jacket Love Story (1997),Drama,1782,2
1852,Love Walked In (1998),Drama,1783,2
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,1784,0
1854,Kissing a Fool (1998),Comedy,1785,0
1855,Krippendorf's Tribe (1998),Comedy,1786,0
1856,Kurt & Courtney (1998),Documentary,1787,7
1857,"Real Blonde, The (1997)",Comedy,1788,0
1858,Mr. Nice Guy (1997),Comedy,1789,0
1859,Taste of Cherry (1997),Drama,1790,2
1860,Character (Karakter) (1997),Drama,1791,2
1861,Junk Mail (1997),Comedy,1792,0
1862,Species II (1998),Horror,1793,9
1863,Major League: Back to the Minors (1998),Comedy,1794,0
1864,Sour Grapes (1998),Comedy,1795,0
1865,Wild Man Blues (1998),Documentary,1796,7
1866,"Big Hit, The (1998)",Comedy,1797,0
1867,Tarzan and the Lost City (1998),Action,1798,3
1868,"Truce, The (1996)",Drama,1799,2
1869,Black Dog (1998),Action,1800,3
1870,"Dancer, Texas Pop. 81 (1998)",Drama,1801,2
1871,"Friend of the Deceased, A (1997)",Drama,1802,2
1872,Go Now (1995),Drama,1803,2
1873,"Mis�rables, Les (1998)",Drama,1804,2
1874,Still Breathing (1997),Comedy,1805,0
1875,Clockwatchers (1997),Comedy,1806,0
1876,Deep Impact (1998),Drama,1807,2
1877,Little Men (1998),Drama,1808,2
1878,Woo (1998),Comedy,1809,0
1879,"Hanging Garden, The (1997)",Drama,1810,2
1880,Lawn Dogs (1997),Drama,1811,2
1881,Quest for Camelot (1998),Adventure,1812,1
1882,Godzilla (1998),Action,1813,3
1883,Bulworth (1998),Comedy,1814,0
1884,Fear and Loathing in Las Vegas (1998),Drama,1815,2
1885,"Opposite of Sex, The (1998)",Drama,1816,2
1886,I Got the Hook Up (1998),Comedy,1817,0
1887,Almost Heroes (1998),Comedy,1818,0
1888,Hope Floats (1998),Drama,1819,2
1889,Insomnia (1997),Thriller,1820,5
1890,Little Boy Blue (1997),Drama,1821,2
1891,"Ugly, The (1997)",Thriller,1822,5
1892,"Perfect Murder, A (1998)",Thriller,1823,5
1893,Beyond Silence (1996),Drama,1824,2
1894,Six Days Seven Nights (1998),Comedy,1825,0
1895,Can't Hardly Wait (1998),Drama,1826,2
1896,Cousin Bette (1998),Comedy,1827,0
1897,High Art (1998),Drama,1828,2
1898,"Land Girls, The (1998)",Drama,1829,2
1899,Passion in the Desert (1998),Drama,1830,2
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,1831,2
1901,Dear Jesse (1997),Documentary,1832,7
1902,Dream for an Insomniac (1996),Drama,1833,2
1903,Hav Plenty (1997),Comedy,1834,0
1904,Henry Fool (1997),Drama,1835,2
1905,Marie Baie Des Anges (1997),Drama,1836,2
1906,Mr. Jealousy (1997),Comedy,1837,0
1907,Mulan (1998),Children's,1838,4
1908,Resurrection Man (1998),Drama,1839,2
1909,"X-Files: Fight the Future, The (1998)",Thriller,1840,5
1910,I Went Down (1997),Comedy,1841,0
1911,Doctor Dolittle (1998),Comedy,1842,0
1912,Out of Sight (1998),Action,1843,3
1913,Picnic at Hanging Rock (1975),Drama,1844,2
1914,Smoke Signals (1998),Drama,1845,2
1915,Voyage to the Beginning of the World (1997),Drama,1846,2
1916,Buffalo 66 (1998),Drama,1847,2
1917,Armageddon (1998),Action,1848,3
1918,Lethal Weapon 4 (1998),Drama,1849,2
1919,Madeline (1998),Comedy,1850,0
1920,Small Soldiers (1998),Children's,1851,4
1921,Pi (1998),Thriller,1852,5
1922,Whatever (1998),Drama,1853,2
1923,There's Something About Mary (1998),Comedy,1854,0
1924,Plan 9 from Outer Space (1958),Horror,1855,9
1925,Wings (1927),Drama,1856,2
1926,"Broadway Melody, The (1929)",Musical,1857,17
1927,All Quiet on the Western Front (1930),War,1858,12
1928,Cimarron (1931),Western,1859,10
1929,Grand Hotel (1932),Drama,1860,2
1930,Cavalcade (1933),Drama,1861,2
1931,Mutiny on the Bounty (1935),Adventure,1862,1
1932,"Great Ziegfeld, The (1936)",Musical,1863,17
1933,"Life of �mile Zola, The (1937)",Drama,1864,2
1934,You Can't Take It With You (1938),Comedy,1865,0
1935,How Green Was My Valley (1941),Drama,1866,2
1936,Mrs. Miniver (1942),Drama,1867,2
1937,Going My Way (1944),Comedy,1868,0
1938,"Lost Weekend, The (1945)",Drama,1869,2
1939,"Best Years of Our Lives, The (1946)",Drama,1870,2
1940,Gentleman's Agreement (1947),Drama,1871,2
1941,Hamlet (1948),Drama,1872,2
1942,All the King's Men (1949),Drama,1873,2
1943,"Greatest Show on Earth, The (1952)",Drama,1874,2
1944,From Here to Eternity (1953),Drama,1875,2
1945,On the Waterfront (1954),Drama,1876,2
1946,Marty (1955),Drama,1877,2
1947,West Side Story (1961),Romance,1878,6
1948,Tom Jones (1963),Comedy,1879,0
1949,"Man for All Seasons, A (1966)",Drama,1880,2
1950,In the Heat of the Night (1967),Drama,1881,2
1951,Oliver! (1968),Musical,1882,17
1952,Midnight Cowboy (1969),Drama,1883,2
1953,"French Connection, The (1971)",Drama,1884,2
1954,Rocky (1976),Drama,1885,2
1955,Kramer Vs. Kramer (1979),Drama,1886,2
1956,Ordinary People (1980),Drama,1887,2
1957,Chariots of Fire (1981),Drama,1888,2
1958,Terms of Endearment (1983),Drama,1889,2
1959,Out of Africa (1985),Drama,1890,2
1960,"Last Emperor, The (1987)",Drama,1891,2
1961,Rain Man (1988),Drama,1892,2
1962,Driving Miss Daisy (1989),Drama,1893,2
1963,Take the Money and Run (1969),Comedy,1894,0
1964,Klute (1971),Drama,1895,2
1965,Repo Man (1984),Comedy,1896,0
1966,Metropolitan (1990),Comedy,1897,0
1967,Labyrinth (1986),Adventure,1898,1
1968,"Breakfast Club, The (1985)",Drama,1899,2
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,1900,9
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,1901,9
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,1902,9
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,1903,9
1973,Freddy's Dead: The Final Nightmare (1991),Horror,1904,9
1974,Friday the 13th (1980),Horror,1905,9
1975,Friday the 13th Part 2 (1981),Horror,1906,9
1976,Friday the 13th Part 3: 3D (1982),Horror,1907,9
1977,Friday the 13th: The Final Chapter (1984),Horror,1908,9
1978,Friday the 13th Part V: A New Beginning (1985),Horror,1909,9
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,1910,9
1980,Friday the 13th Part VII: The New Blood (1988),Horror,1911,9
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,1912,9
1982,Halloween (1978),Horror,1913,9
1983,Halloween II (1981),Horror,1914,9
1984,Halloween III: Season of the Witch (1983),Horror,1915,9
1985,Halloween 4: The Return of Michael Myers (1988),Horror,1916,9
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,1917,9
1987,Prom Night (1980),Horror,1918,9
1988,Hello Mary Lou: Prom Night II (1987),Horror,1919,9
1989,Prom Night III: The Last Kiss (1989),Horror,1920,9
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,1921,9
1991,Child's Play (1988),Horror,1922,9
1992,Child's Play 2 (1990),Horror,1923,9
1993,Child's Play 3 (1992),Horror,1924,9
1994,Poltergeist (1982),Thriller,1925,5
1995,Poltergeist II: The Other Side (1986),Thriller,1926,5
1996,Poltergeist III (1988),Thriller,1927,5
1997,"Exorcist, The (1973)",Horror,1928,9
1998,Exorcist II: The Heretic (1977),Horror,1929,9
1999,"Exorcist III, The (1990)",Horror,1930,9
2000,Lethal Weapon (1987),Drama,1931,2
2001,Lethal Weapon 2 (1989),Drama,1932,2
2002,Lethal Weapon 3 (1992),Drama,1933,2
2003,Gremlins (1984),Comedy,1934,0
2004,Gremlins 2: The New Batch (1990),Comedy,1935,0
2005,"Goonies, The (1985)",Adventure,1936,1
2006,"Mask of Zorro, The (1998)",Action,1937,3
2007,Polish Wedding (1998),Comedy,1938,0
2008,"This World, Then the Fireworks (1996)",Drama,1939,2
2009,Soylent Green (1973),Thriller,1940,5
2010,Metropolis (1926),Sci-Fi,1941,11
2011,Back to the Future Part II (1989),Comedy,1942,0
2012,Back to the Future Part III (1990),Comedy,1943,0
2013,"Poseidon Adventure, The (1972)",Action,1944,3
2014,Freaky Friday (1977),Comedy,1945,0
2015,"Absent Minded Professor, The (1961)",Comedy,1946,0
2016,"Apple Dumpling Gang Rides Again, The (1979)",Comedy,1947,0
2017,Babes in Toyland (1961),Children's,1948,4
2018,Bambi (1942),Children's,1949,4
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Drama,1950,2
2020,Dangerous Liaisons (1988),Drama,1951,2
2021,Dune (1984),Sci-Fi,1952,11
2022,"Last Temptation of Christ, The (1988)",Drama,1953,2
2023,"Godfather: Part III, The (1990)",Drama,1954,2
2024,"Rapture, The (1991)",Drama,1955,2
2025,Lolita (1997),Drama,1956,2
2026,Disturbing Behavior (1998),Thriller,1957,5
2027,Mafia! (1998),Comedy,1958,0
2028,Saving Private Ryan (1998),Drama,1959,2
2029,Billy's Hollywood Screen Kiss (1997),Comedy,1960,0
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,1961,2
2031,"$1,000,000 Duck (1971)",Comedy,1962,0
2032,"Barefoot Executive, The (1971)",Comedy,1963,0
2033,"Black Cauldron, The (1985)",Children's,1964,4
2034,"Black Hole, The (1979)",Sci-Fi,1965,11
2035,Blackbeard's Ghost (1968),Comedy,1966,0
2036,Blank Check (1994),Comedy,1967,0
2037,Candleshoe (1977),Comedy,1968,0
2038,"Cat from Outer Space, The (1978)",Comedy,1969,0
2039,Cheetah (1989),Adventure,1970,1
2040,"Computer Wore Tennis Shoes, The (1970)",Comedy,1971,0
2041,Condorman (1981),Comedy,1972,0
2042,D2: The Mighty Ducks (1994),Comedy,1973,0
2043,Darby O'Gill and the Little People (1959),Adventure,1974,1
2044,"Devil and Max Devlin, The (1981)",Comedy,1975,0
2045,"Far Off Place, A (1993)",Drama,1976,2
2046,Flight of the Navigator (1986),Adventure,1977,1
2047,"Gnome-Mobile, The (1967)",Children's,1978,4
2048,"Great Mouse Detective, The (1986)",Children's,1979,4
2049,"Happiest Millionaire, The (1967)",Comedy,1980,0
2050,Herbie Goes Bananas (1980),Comedy,1981,0
2051,Herbie Goes to Monte Carlo (1977),Comedy,1982,0
2052,Hocus Pocus (1993),Comedy,1983,0
2053,"Honey, I Blew Up the Kid (1992)",Comedy,1984,0
2054,"Honey, I Shrunk the Kids (1989)",Comedy,1985,0
2055,Hot Lead and Cold Feet (1978),Comedy,1986,0
2056,In Search of the Castaways (1962),Adventure,1987,1
2057,"Incredible Journey, The (1963)",Adventure,1988,1
2058,"Negotiator, The (1998)",Action,1989,3
2059,"Parent Trap, The (1998)",Drama,1990,2
2060,BASEketball (1998),Comedy,1991,0
2061,Full Tilt Boogie (1997),Documentary,1992,7
2062,"Governess, The (1998)",Drama,1993,2
2063,Seventh Heaven (Le Septi�me ciel) (1997),Drama,1994,2
2064,Roger & Me (1989),Comedy,1995,0
2065,"Purple Rose of Cairo, The (1985)",Drama,1996,2
2066,Out of the Past (1947),Film-Noir,1997,15
2067,Doctor Zhivago (1965),Drama,1998,2
2068,Fanny and Alexander (1982),Drama,1999,2
2069,"Trip to Bountiful, The (1985)",Drama,2000,2
2070,Tender Mercies (1983),Drama,2001,2
2071,And the Band Played On (1993),Drama,2002,2
2072,"'burbs, The (1989)",Comedy,2003,0
2073,Fandango (1985),Comedy,2004,0
2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama,2005,2
2075,Mephisto (1981),Drama,2006,2
2076,Blue Velvet (1986),Drama,2007,2
2077,"Journey of Natty Gann, The (1985)",Adventure,2008,1
2078,"Jungle Book, The (1967)",Comedy,2009,0
2079,Kidnapped (1960),Drama,2010,2
2080,Lady and the Tramp (1955),Comedy,2011,0
2081,"Little Mermaid, The (1989)",Comedy,2012,0
2082,"Mighty Ducks, The (1992)",Comedy,2013,0
2083,"Muppet Christmas Carol, The (1992)",Children's,2014,4
2084,Newsies (1992),Children's,2015,4
2085,101 Dalmatians (1961),Children's,2016,4
2086,One Magic Christmas (1985),Drama,2017,2
2087,Peter Pan (1953),Children's,2018,4
2088,Popeye (1980),Comedy,2019,0
2089,"Rescuers Down Under, The (1990)",Children's,2020,4
2090,"Rescuers, The (1977)",Children's,2021,4
2091,Return from Witch Mountain (1978),Sci-Fi,2022,11
2092,"Return of Jafar, The (1993)",Children's,2023,4
2093,Return to Oz (1985),Adventure,2024,1
2094,"Rocketeer, The (1991)",Action,2025,3
2095,"Shaggy D.A., The (1976)",Comedy,2026,0
2096,Sleeping Beauty (1959),Children's,2027,4
2097,Something Wicked This Way Comes (1983),Horror,2028,9
2098,Son of Flubber (1963),Comedy,2029,0
2099,Song of the South (1946),Adventure,2030,1
2100,Splash (1984),Comedy,2031,0
2101,Squanto: A Warrior's Tale (1994),Drama,2032,2
2102,Steamboat Willie (1940),Comedy,2033,0
2103,Tall Tale (1994),Adventure,2034,1
2104,Tex (1982),Drama,2035,2
2105,Tron (1982),Action,2036,3
2106,Swing Kids (1993),Drama,2037,2
2107,Halloween: H20 (1998),Thriller,2038,5
2108,L.A. Story (1991),Comedy,2039,0
2109,"Jerk, The (1979)",Comedy,2040,0
2110,Dead Men Don't Wear Plaid (1982),Comedy,2041,0
2111,"Man with Two Brains, The (1983)",Comedy,2042,0
2112,Grand Canyon (1991),Drama,2043,2
2113,Graveyard Shift (1990),Thriller,2044,5
2114,"Outsiders, The (1983)",Drama,2045,2
2115,Indiana Jones and the Temple of Doom (1984),Action,2046,3
2116,"Lord of the Rings, The (1978)",Adventure,2047,1
2117,Nineteen Eighty-Four (1984),Drama,2048,2
2118,"Dead Zone, The (1983)",Thriller,2049,5
2119,Maximum Overdrive (1986),Horror,2050,9
2120,Needful Things (1993),Drama,2051,2
2121,Cujo (1983),Thriller,2052,5
2122,Children of the Corn (1984),Thriller,2053,5
2123,All Dogs Go to Heaven (1989),Children's,2054,4
2124,"Addams Family, The (1991)",Comedy,2055,0
2125,Ever After: A Cinderella Story (1998),Drama,2056,2
2126,Snake Eyes (1998),Action,2057,3
2127,"First Love, Last Rites (1997)",Drama,2058,2
2128,Safe Men (1998),Comedy,2059,0
2129,"Saltmen of Tibet, The (1997)",Documentary,2060,7
2130,Atlantic City (1980),Drama,2061,2
2131,Autumn Sonata (H�stsonaten ) (1978),Drama,2062,2
2132,Who's Afraid of Virginia Woolf? (1966),Drama,2063,2
2133,Adventures in Babysitting (1987),Comedy,2064,0
2134,Weird Science (1985),Comedy,2065,0
2135,Doctor Dolittle (1967),Adventure,2066,1
2136,"Nutty Professor, The (1963)",Comedy,2067,0
2137,Charlotte's Web (1973),Children's,2068,4
2138,Watership Down (1978),Drama,2069,2
2139,"Secret of NIMH, The (1982)",Children's,2070,4
2140,"Dark Crystal, The (1982)",Sci-Fi,2071,11
2141,"American Tail, An (1986)",Comedy,2072,0
2142,"American Tail: Fievel Goes West, An (1991)",Comedy,2073,0
2143,Legend (1985),Romance,2074,6
2144,Sixteen Candles (1984),Comedy,2075,0
2145,Pretty in Pink (1986),Drama,2076,2
2146,St. Elmo's Fire (1985),Drama,2077,2
2147,"Clan of the Cave Bear, The (1986)",Drama,2078,2
2148,House (1986),Comedy,2079,0
2149,House II: The Second Story (1987),Comedy,2080,0
2150,"Gods Must Be Crazy, The (1980)",Comedy,2081,0
2151,"Gods Must Be Crazy II, The (1989)",Comedy,2082,0
2152,Air Bud: Golden Receiver (1998),Comedy,2083,0
2153,"Avengers, The (1998)",Action,2084,3
2154,How Stella Got Her Groove Back (1998),Drama,2085,2
2155,"Slums of Beverly Hills, The (1998)",Comedy,2086,0
2156,"Best Man, The (Il Testimone dello sposo) (1997)",Drama,2087,2
2157,"Chambermaid on the Titanic, The (1998)",Romance,2088,6
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Horror,2089,9
2159,Henry: Portrait of a Serial Killer (1990),Horror,2090,9
2160,Rosemary's Baby (1968),Thriller,2091,5
2161,"NeverEnding Story, The (1984)",Adventure,2092,1
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure,2093,1
2163,Attack of the Killer Tomatoes! (1980),Comedy,2094,0
2164,Surf Nazis Must Die (1987),Drama,2095,2
2165,Your Friends and Neighbors (1998),Drama,2096,2
2166,Return to Paradise (1998),Drama,2097,2
2167,Blade (1998),Action,2098,3
2168,Dance with Me (1998),Drama,2099,2
2169,Dead Man on Campus (1998),Comedy,2100,0
2170,Wrongfully Accused (1998),Comedy,2101,0
2171,"Next Stop, Wonderland (1998)",Drama,2102,2
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,2103,0
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure,2104,1
2174,Beetlejuice (1988),Comedy,2105,0
2175,D�j� Vu (1997),Drama,2106,2
2176,Rope (1948),Thriller,2107,5
2177,Family Plot (1976),Comedy,2108,0
2178,Frenzy (1972),Thriller,2109,5
2179,Topaz (1969),Thriller,2110,5
2180,Torn Curtain (1966),Thriller,2111,5
2181,Marnie (1964),Thriller,2112,5
2182,"Wrong Man, The (1956)",Drama,2113,2
2183,"Man Who Knew Too Much, The (1956)",Thriller,2114,5
2184,"Trouble with Harry, The (1955)",Thriller,2115,5
2185,I Confess (1953),Thriller,2116,5
2186,Strangers on a Train (1951),Thriller,2117,5
2187,Stage Fright (1950),Thriller,2118,5
2188,54 (1998),Drama,2119,2
2189,I Married A Strange Person (1997),Animation,2120,14
2190,Why Do Fools Fall In Love? (1998),Drama,2121,2
2191,"Merry War, A (1997)",Comedy,2122,0
2192,See the Sea (Regarde la mer) (1997),Drama,2123,2
2193,Willow (1988),Action,2124,3
2194,"Untouchables, The (1987)",Drama,2125,2
2195,Dirty Work (1998),Comedy,2126,0
2196,Knock Off (1998),Action,2127,3
2197,Firelight (1997),Drama,2128,2
2198,Modulations (1998),Documentary,2129,7
2199,Phoenix (1998),Drama,2130,2
2200,Under Capricorn (1949),Drama,2131,2
2201,"Paradine Case, The (1947)",Drama,2132,2
2202,Lifeboat (1944),Drama,2133,2
2203,Shadow of a Doubt (1943),Thriller,2134,5
2204,Saboteur (1942),Thriller,2135,5
2205,Mr. & Mrs. Smith (1941),Comedy,2136,0
2206,Suspicion (1941),Thriller,2137,5
2207,Jamaica Inn (1939),Drama,2138,2
2208,"Lady Vanishes, The (1938)",Comedy,2139,0
2209,Young and Innocent (1937),Thriller,2140,5
2210,Sabotage (1936),Thriller,2141,5
2211,Secret Agent (1936),Thriller,2142,5
2212,"Man Who Knew Too Much, The (1934)",Thriller,2143,5
2213,Waltzes from Vienna (1933),Comedy,2144,0
2214,Number Seventeen (1932),Thriller,2145,5
2215,Rich and Strange (1932),Comedy,2146,0
2216,"Skin Game, The (1931)",Drama,2147,2
2217,Elstree Calling (1930),Comedy,2148,0
2218,Juno and Paycock (1930),Drama,2149,2
2219,Murder! (1930),Thriller,2150,5
2220,"Manxman, The (1929)",Drama,2151,2
2221,Blackmail (1929),Thriller,2152,5
2222,Champagne (1928),Comedy,2153,0
2223,"Farmer's Wife, The (1928)",Comedy,2154,0
2224,Downhill (1927),Drama,2155,2
2225,Easy Virtue (1927),Drama,2156,2
2226,"Ring, The (1927)",Drama,2157,2
2227,"Lodger, The (1926)",Thriller,2158,5
2228,"Mountain Eagle, The (1926)",Drama,2159,2
2229,"Pleasure Garden, The (1925)",Drama,2160,2
2230,Always Tell Your Wife (1923),Comedy,2161,0
2231,Rounders (1998),Drama,2162,2
2232,Cube (1997),Thriller,2163,5
2233,Digging to China (1998),Drama,2164,2
2234,Let's Talk About Sex (1998),Drama,2165,2
2235,One Man's Hero (1999),Drama,2166,2
2236,Simon Birch (1998),Drama,2167,2
2237,Without Limits (1998),Drama,2168,2
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Drama,2169,2
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Drama,2170,2
2240,My Bodyguard (1980),Drama,2171,2
2241,Class (1983),Comedy,2172,0
2242,"Grandview, U.S.A. (1984)",Drama,2173,2
2243,Broadcast News (1987),Drama,2174,2
2244,"Allnighter, The (1987)",Comedy,2175,0
2245,Working Girl (1988),Drama,2176,2
2246,Stars and Bars (1988),Comedy,2177,0
2247,Married to the Mob (1988),Comedy,2178,0
2248,Say Anything... (1989),Drama,2179,2
2249,My Blue Heaven (1990),Comedy,2180,0
2250,Men Don't Leave (1990),Drama,2181,2
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,2182,0
2252,Hero (1992),Drama,2183,2
2253,Toys (1992),Comedy,2184,0
2254,Choices (1981),Drama,2185,2
2255,Young Doctors in Love (1982),Comedy,2186,0
2256,Parasite (1982),Horror,2187,9
2257,No Small Affair (1984),Comedy,2188,0
2258,Master Ninja I (1984),Action,2189,3
2259,Blame It on Rio (1984),Comedy,2190,0
2260,Wisdom (1986),Action,2191,3
2261,One Crazy Summer (1986),Comedy,2192,0
2262,About Last Night... (1986),Drama,2193,2
2263,"Seventh Sign, The (1988)",Thriller,2194,5
2264,We're No Angels (1989),Drama,2195,2
2265,Nothing But Trouble (1991),Comedy,2196,0
2266,"Butcher's Wife, The (1991)",Comedy,2197,0
2267,Mortal Thoughts (1991),Thriller,2198,5
2268,"Few Good Men, A (1992)",Drama,2199,2
2269,Indecent Proposal (1993),Drama,2200,2
2270,"Century of Cinema, A (1994)",Documentary,2201,7
2271,Permanent Midnight (1998),Drama,2202,2
2272,One True Thing (1998),Drama,2203,2
2273,Rush Hour (1998),Action,2204,3
2274,Lilian's Story (1995),Drama,2205,2
2275,Six-String Samurai (1998),Action,2206,3
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,2207,2
2277,Somewhere in the City (1997),Drama,2208,2
2278,Ronin (1998),Action,2209,3
2279,Urban Legend (1998),Thriller,2210,5
2280,Clay Pigeons (1998),Crime,2211,8
2281,Monument Ave. (1998),Crime,2212,8
2282,Pecker (1998),Drama,2213,2
2283,"Sheltering Sky, The (1990)",Drama,2214,2
2284,Bandit Queen (1994),Drama,2215,2
2285,If.... (1968),Drama,2216,2
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2217,0
2287,Them! (1954),Thriller,2218,5
2288,"Thing, The (1982)",Action,2219,3
2289,"Player, The (1992)",Drama,2220,2
2290,Stardust Memories (1980),Drama,2221,2
2291,Edward Scissorhands (1990),Drama,2222,2
2292,Overnight Delivery (1996),Romance,2223,6
2293,Shadrach (1998),Drama,2224,2
2294,Antz (1998),Children's,2225,4
2295,"Impostors, The (1998)",Comedy,2226,0
2296,"Night at the Roxbury, A (1998)",Comedy,2227,0
2297,What Dreams May Come (1998),Drama,2228,2
2298,Strangeland (1998),Thriller,2229,5
2299,"Battle of the Sexes, The (1959)",Comedy,2230,0
2300,"Producers, The (1968)",Comedy,2231,0
2301,History of the World: Part I (1981),Comedy,2232,0
2302,My Cousin Vinny (1992),Comedy,2233,0
2303,Nashville (1975),Drama,2234,2
2304,Love Is the Devil (1998),Drama,2235,2
2305,Slam (1998),Drama,2236,2
2306,Holy Man (1998),Comedy,2237,0
2307,One Tough Cop (1998),Drama,2238,2
2308,Detroit 9000 (1973),Action,2239,3
2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,2240,2
2310,"Mighty, The (1998)",Drama,2241,2
2311,2010 (1984),Sci-Fi,2242,11
2312,Children of a Lesser God (1986),Drama,2243,2
2313,"Elephant Man, The (1980)",Drama,2244,2
2314,Beloved (1998),Drama,2245,2
2315,Bride of Chucky (1998),Thriller,2246,5
2316,Practical Magic (1998),Drama,2247,2
2317,"Alarmist, The (1997)",Comedy,2248,0
2318,Happiness (1998),Comedy,2249,0
2319,Reach the Rock (1997),Comedy,2250,0
2320,Apt Pupil (1998),Drama,2251,2
2321,Pleasantville (1998),Comedy,2252,0
2322,Soldier (1998),Action,2253,3
2323,"Cruise, The (1998)",Documentary,2254,7
2324,Life Is Beautiful (La Vita � bella) (1997),Drama,2255,2
2325,Orgazmo (1997),Comedy,2256,0
2326,Shattered Image (1998),Drama,2257,2
2327,Tales from the Darkside: The Movie (1990),Horror,2258,9
2328,Vampires (1998),Horror,2259,9
2329,American History X (1998),Drama,2260,2
2330,Hands on a Hard Body (1996),Documentary,2261,7
2331,Living Out Loud (1998),Comedy,2262,0
2332,Belly (1998),Drama,2263,2
2333,Gods and Monsters (1998),Drama,2264,2
2334,"Siege, The (1998)",Action,2265,3
2335,"Waterboy, The (1998)",Comedy,2266,0
2336,Elizabeth (1998),Drama,2267,2
2337,Velvet Goldmine (1998),Drama,2268,2
2338,I Still Know What You Did Last Summer (1998),Thriller,2269,5
2339,I'll Be Home For Christmas (1998),Comedy,2270,0
2340,Meet Joe Black (1998),Romance,2271,6
2341,Dancing at Lughnasa (1998),Drama,2272,2
2342,Hard Core Logo (1996),Comedy,2273,0
2343,"Naked Man, The (1998)",Drama,2274,2
2344,Runaway Train (1985),Drama,2275,2
2345,Desert Bloom (1986),Drama,2276,2
2346,"Stepford Wives, The (1975)",Thriller,2277,5
2347,"Pope of Greenwich Village, The (1984)",Action,2278,3
2348,Sid and Nancy (1986),Drama,2279,2
2349,Mona Lisa (1986),Comedy,2280,0
2350,Heart Condition (1990),Comedy,2281,0
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,2282,2
2352,"Big Chill, The (1983)",Drama,2283,2
2353,Enemy of the State (1998),Action,2284,3
2354,"Rugrats Movie, The (1998)",Comedy,2285,0
2355,"Bug's Life, A (1998)",Comedy,2286,0
2356,Celebrity (1998),Comedy,2287,0
